File,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
1367,0,3,1,15,34,0,0.74,9,100,1,0,6,1,0.0,0,19.0,19,12,2.0,2,0.0,0,1,0,0,True
1368,0,1,3,1,30,0,0.24,2,61,1,0,13,1,3.33333333333333,2,9.16666666666667,1,1,0.375,0,1.0,0,3,1,1,False
1369,0,1,4,15,406,0,3.98,0,75,1,0,10,1,2.09090909090909,0,4.36363636363636,0,1,0.538461538461538,0,1.0,0,1,1,4,True
1370,0,1,1,1,31,0,0.19,1,71,1,0,24,1,3.5,1,10.5,1,1,0.8,0,1.0,0,1,1,4,True
1371,0,1,5,1,23,0,0.26,4,50,1,0,13,1,4.66666666666667,1,10.0,1,1,1.2,0,0.5,0,2,2,3,True
1372,0,1,1,1,42,0,0.13,2,90,1,0,20,1,3.09090909090909,1,8.0,1,1,1.53846153846154,0,0.5,0,1,2,5,False
1373,0,1,4,1,45,0,0.1,1,39,1,2,22,2,8.24,0,9.76,1,1,0.333333333333333,0,0.6,0,4,2,3,False
1374,0,1,6,1,48,1,0.15,1,73,2,0,23,2,2.33333333333333,0,6.66666666666667,1,1,0.580645161290323,0,0.333333333333333,0,1,4,2,True
1375,0,1,7,1,51,0,0.16,1,70,1,0,24,2,4.2,0,8.15,1,1,1.16666666666667,0,1.0,0,4,1,1,False
1376,0,1,0,0,17,0,0.63,1,0,1,0,2,1,0.0,0,6.0,6,6,2.0,2,1.0,0,1,1,1,False
1377,0,1,0,0,17,0,0.44,2,0,1,0,0,1,0.0,0,6.0,6,4,1.0,1,1.0,0,1,1,1,False
1378,0,2,0,0,19,0,0.29,3,0,1,0,1,1,1.33333333333333,0,5.66666666666667,1,2,1.0,1,1.0,0,1,1,1,False
1379,0,1,0,0,20,1,0.15,1,66,3,0,4,1,3.71428571428571,0,7.14285714285714,0,1,0.3,0,1.0,0,2,1,2,False
1380,1,1,3,2,201,3,0.46,0,79,2,2,22,2,7.63492063492064,0,3.46031746031746,0,1,0.594202898550725,0,1.0,0,3,1,10,True
1381,0,1,2,0,23,0,0.53,1,25,1,0,1,1,1.5,1,8.5,6,1,0.75,0,1.0,0,2,1,3,False
1382,0,1,0,3,30,0,0.53,2,0,1,0,4,2,1.25,1,7.75,4,1,0.428571428571429,0,0.0,0,1,0,3,False
1383,0,1,1,1,46,2,0.39,0,100,3,11,2,1,4.31578947368421,0,1.52631578947368,0,1,0.84,0,1.0,0,2,1,1,False
1384,47,1,18,0,213,22,0.16,0,100,3,9,38,2,3.48484848484848,0,3.89393939393939,0,0,0.426900584795322,0,0.4,0,3,4,6,True
1385,0,1,1,0,21,0,0.44,0,75,1,0,1,1,6.0,5,3.0,0,1,1.33333333333333,0,0.0,0,1,0,0,False
1386,0,1,0,2,52,0,0.35,1,75,2,0,6,2,2.15384615384615,0,6.07692307692308,1,1,0.0,0,1.0,0,1,1,0,True
1387,0,1,7,2,75,1,0.33,0,70,2,2,8,2,4.17391304347826,0,5.26086956521739,0,1,0.233333333333333,0,1.0,0,1,1,0,True
1388,0,1,3,6,146,0,0.58,1,50,3,0,8,2,5.15789473684211,0,9.47368421052632,1,1,0.25,0,1.0,0,1,1,0,True
1389,0,1,10,3,84,0,0.29,1,81,1,0,14,2,3.68421052631579,0,6.78947368421053,0,1,0.444444444444444,0,1.0,0,1,1,0,True
1390,0,1,5,2,89,0,0.33,2,80,1,2,15,2,3.42105263157895,0,7.26315789473684,1,1,0.321428571428571,0,1.0,0,1,1,0,True
1391,0,1,0,8,69,0,0.37,3,0,1,0,24,1,1.16666666666667,0,22.1666666666667,17,1,1.625,0,1.0,0,1,1,0,False
1392,0,1,1,1,32,0,0.19,2,75,1,0,9,1,3.625,1,7.875,2,1,0.9,0,0.4,0,2,3,1,True
1393,0,2,14,1,36,0,0.16,2,82,1,0,15,1,7.22222222222222,2,8.33333333333333,2,1,1.18181818181818,0,0.666666666666667,0,1,2,4,False
1394,0,2,20,4,111,0,0.22,3,100,1,0,16,1,6.5,0,8.77777777777778,1,0,1.57142857142857,0,0.5,0,1,2,2,False
1395,0,1,3,2,38,0,0.3,2,73,1,0,13,1,5.0,1,6.85714285714286,1,1,1.0,0,1.0,0,1,1,0,False
1396,0,1,3,6,68,0,0.52,1,62,1,0,19,1,3.14285714285714,1,10.0,1,1,0.666666666666667,0,0.5,0,2,2,4,False
1397,6,1,3,2,54,0,0.34,0,44,1,0,14,2,1.78571428571429,0,6.5,0,1,0.238095238095238,0,0.333333333333333,0,3,5,4,True
1398,3,2,8,0,51,0,0.08,2,88,1,0,32,2,5.06060606060606,0,7.27272727272727,1,0,1.56410256410256,0,0.166666666666667,0,1,6,6,False
1399,0,1,0,0,24,0,1.26,0,0,3,0,2,1,11.5,6,2.5,2,1,0.75,0,0.0,0,2,0,0,False
1400,0,1,0,0,18,0,0.13,0,0,1,0,0,2,0.0,0,0.970588235294118,0,1,0.0,0,1.0,0,1,1,0,True
1401,0,1,0,0,17,0,0.49,0,0,1,0,0,2,0.0,0,1.0,1,1,0.0,0,1.0,0,2,1,0,False
1402,0,1,0,2,14,0,0.33,0,0,2,0,9,1,3.66666666666667,3,9.33333333333333,3,1,0.0,0,0.5,0,2,2,1,False
1403,0,1,0,0,26,0,0.81,0,66,2,0,7,1,2.33333333333333,1,2.66666666666667,2,1,1.2,0,1.0,0,1,1,5,False
1404,0,1,9,2,72,2,0.2,1,75,3,3,15,2,6.4375,0,8.0625,0,1,1.73913043478261,0,0.333333333333333,0,2,3,2,False
1405,0,1,3,3,88,2,0.29,1,87,3,0,22,1,4.73684210526316,0,6.10526315789474,1,1,0.666666666666667,0,0.666666666666667,0,3,2,3,False
1406,0,1,8,0,18,0,0.31,3,25,3,0,10,1,6.0,5,13.5,11,1,0.75,0,0.5,0,1,2,2,False
1407,0,1,8,0,32,0,0.14,0,78,1,0,28,1,4.28571428571429,0,5.71428571428571,1,0,0.941176470588235,0,0.333333333333333,0,2,4,3,False
1408,0,1,1,1,24,0,0.49,1,66,1,0,6,1,1.66666666666667,0,6.33333333333333,0,1,0.6,0,0.5,0,1,2,1,False
1409,1,3,2,0,20,0,0.08,8,33,1,0,13,1,3.0,2,23.3333333333333,3,5,6.4,2,0.5,0,2,3,3,True
1410,0,1,5,4,162,0,0.32,1,86,3,1,37,2,4.0,0,8.78125,1,1,0.694444444444444,0,0.294117647058824,0,5,7,11,True
1411,0,1,3,1,36,0,0.2,0,81,1,0,9,1,3.18181818181818,1,4.63636363636364,1,1,1.15384615384615,0,0.333333333333333,0,2,3,1,True
1412,0,1,0,0,22,0,1.83,0,0,4,0,2,1,2.0,2,4.0,4,1,0.0,0,0.0,0,1,0,0,False
1413,0,1,13,2,58,0,0.22,2,84,1,0,22,1,6.8,0,8.8,3,1,1.41666666666667,0,1.0,0,1,1,5,False
1414,11,1,8,2,65,0,0.28,0,87,2,0,18,2,3.55,0,4.7,1,1,0.416666666666667,0,0.307692307692308,0,2,7,3,False
1415,0,1,0,0,18,0,0.5,0,0,3,0,9,1,2.33333333333333,2,4.0,2,1,0.0,0,0.5,0,1,2,0,False
1416,8,2,3,1,64,1,0.17,1,80,3,0,28,1,4.13636363636364,1,7.72727272727273,1,1,1.23076923076923,0,0.4,0,3,3,2,True
1417,0,1,0,4,42,0,0.31,3,40,3,0,7,1,8.6,3,4.6,3,1,1.28571428571429,0,0.0,0,5,0,3,False
1418,0,1,1,2,51,0,0.28,2,50,2,0,23,1,3.4,0,9.1,0,1,1.0,0,1.0,0,3,1,7,False
1419,0,1,10,4,51,0,0.2,6,72,3,0,14,1,7.0,4,15.2,4,1,2.0,0,0.5,0,1,2,3,False
1420,2,1,2,1,23,0,0.16,0,100,3,0,19,1,4.1,0,5.8,1,0,0.6875,0,0.5,0,2,3,1,False
1421,2,1,12,3,453,2,0.15,3,90,3,1,82,2,4.25490196078431,0,13.078431372549,1,1,1.57894736842105,0,0.25,0,3,6,14,True
1422,0,1,0,1,26,0,0.44,0,0,4,0,4,2,2.0,1,6.66666666666667,2,1,1.66666666666667,0,0.333333333333333,0,1,3,2,True
1423,0,1,3,0,34,0,0.21,0,60,3,1,6,1,0.944444444444444,0,3.77777777777778,0,1,0.318181818181818,0,0.75,0,2,2,0,False
1424,1,1,0,1,32,0,0.28,0,0,1,0,9,1,1.125,0,6.5,2,1,0.3,0,0.4,0,4,3,2,False
1425,0,2,1,5,32,0,0.34,5,50,1,0,17,1,3.5,1,22.5,12,2,2.0,2,0.0,0,1,0,0,False
1426,3,1,8,1,53,0,0.22,1,84,4,0,17,2,4.5,0,7.07142857142857,2,1,0.9,0,0.4,0,1,4,6,True
1427,0,1,8,0,22,0,0.17,5,50,1,0,16,1,7.33333333333333,6,14.0,10,2,2.4,1,0.5,0,1,2,1,False
1428,0,1,0,8,149,2,0.3,6,70,3,0,15,1,4.625,0,14.25,2,1,0.666666666666667,0,0.333333333333333,0,3,3,2,True
1429,0,1,1,1,29,0,0.18,3,77,3,0,6,1,6.28571428571429,0,6.42857142857143,1,1,0.9,0,0.0,0,4,0,1,False
1430,0,1,0,2,20,0,0.51,3,0,2,0,6,1,2.0,2,9.0,9,1,0.0,0,0.0,0,2,0,1,False
1431,0,1,0,2,29,1,0.26,0,0,2,0,3,1,1.0,1,10.8,2,1,1.14285714285714,0,0.0,0,1,0,1,False
1432,0,1,3,1,27,0,0.38,1,33,2,0,7,1,2.66666666666667,1,4.66666666666667,1,1,0.333333333333333,0,0.0,0,1,0,1,False
1433,1,1,7,3,154,0,0.22,2,86,2,0,19,1,3.42105263157895,0,8.42105263157895,2,1,0.804878048780488,0,0.428571428571429,0,3,4,7,False
1434,0,1,3,3,42,0,0.32,2,50,1,0,8,1,2.66666666666667,1,7.33333333333333,1,1,0.875,0,1.0,0,1,1,0,False
1435,0,1,0,1,31,0,0.26,1,16,1,0,6,2,1.85714285714286,0,6.57142857142857,2,1,0.909090909090909,0,0.0,0,1,0,2,False
1436,0,1,0,0,0,0,0.0,1,0,1,0,6,1,1.0,1,5.0,5,1,0.0,0,1.0,0,1,1,0,False
1437,0,1,0,0,20,0,0.22,1,33,1,0,5,1,0.666666666666667,0,5.66666666666667,4,1,0.6,0,1.0,0,1,1,0,True
1438,0,1,0,0,17,0,0.21,2,0,1,0,7,1,2.0,2,16.0,16,512,1.0,1,0.5,0,1,2,0,False
1439,0,1,0,10,93,0,0.32,9,38,3,0,9,1,5.85714285714286,4,14.4285714285714,6,1,1.0,1,1.0,0,1,1,2,False
1440,1,1,16,0,45,0,0.18,1,87,1,0,14,1,5.44444444444444,1,8.0,1,1,1.72727272727273,0,0.428571428571429,0,3,4,5,False
1441,1,2,0,3,32,0,0.39,2,30,2,0,2,2,2.25,0,6.5,4,1,1.875,0,0.0,0,4,0,1,False
1442,0,1,2,2,19,0,0.44,3,0,1,0,3,1,3.0,3,9.0,9,1,0.0,0,1.0,0,1,1,0,False
1443,0,1,12,2,49,2,0.29,1,86,3,0,14,1,4.44444444444444,0,5.88888888888889,1,1,1.0,0,1.0,0,1,1,2,False
1444,0,1,0,2,32,0,0.32,1,25,1,0,19,1,3.5,2,15.25,5,1,0.0,0,0.5,0,1,2,3,True
1445,0,1,1,4,46,0,0.19,4,25,3,0,11,1,15.0,8,13.8571428571429,5,1,1.55555555555556,0,0.333333333333333,0,4,3,4,False
1446,0,1,5,3,81,0,0.26,0,75,2,0,23,1,4.5625,0,9.8125,1,1,1.0,0,1.0,0,1,1,1,False
1447,0,2,12,1,36,0,0.16,1,79,1,0,19,1,5.5,1,8.33333333333333,1,1,1.14285714285714,0,1.0,0,1,1,1,True
1448,0,1,8,0,21,0,0.09,5,44,1,0,24,1,4.5,1,11.8,1,1,0.583333333333333,0,0.5,0,3,3,3,True
1449,0,1,6,4,81,0,0.4,2,63,1,0,25,1,4.66666666666667,0,10.4,2,1,0.705882352941177,0,0.5,0,1,2,1,True
1450,0,1,1,5,60,0,0.33,4,37,1,0,14,1,5.125,3,13.625,3,1,0.0,0,1.0,0,5,1,1,False
1451,0,1,0,3,21,0,0.3,6,0,1,0,10,1,1.0,1,28.0,28,576,3.0,3,1.0,0,2,1,1,False
1452,0,1,4,1,40,1,0.24,1,62,3,0,19,1,2.55555555555556,1,8.11111111111111,1,1,1.08333333333333,0,1.0,0,1,1,1,False
1453,0,1,2,0,23,0,0.33,1,72,1,0,15,1,2.0,1,8.66666666666667,1,1,0.0,0,1.0,0,2,1,2,False
1454,0,1,0,0,21,0,0.28,1,12,3,0,5,1,5.25,0,6.25,3,1,0.0,0,0.0,0,4,0,1,False
1455,2,1,7,4,103,0,0.25,3,83,3,0,21,2,5.41176470588235,2,9.58823529411765,2,1,1.65,0,0.333333333333333,0,4,3,7,True
1456,0,1,1,2,25,0,0.33,4,0,3,0,6,1,4.0,3,7.33333333333333,6,3,1.6,1,0.0,0,3,0,4,False
1457,0,1,9,0,26,0,0.16,1,80,1,0,19,2,4.0,0,7.33333333333333,1,1,0.666666666666667,0,0.5,0,2,2,4,False
1458,0,1,13,0,45,0,0.13,1,88,1,0,16,1,5.57894736842105,1,6.21052631578947,1,1,1.23809523809524,0,0.333333333333333,0,1,3,6,False
1459,0,1,12,0,43,0,0.11,0,80,2,0,19,3,3.4,0,5.17142857142857,0,1,0.266666666666667,0,0.333333333333333,0,3,3,3,True
1460,0,1,2,1,34,0,0.14,1,54,1,0,13,2,6.61538461538461,1,9.92307692307692,1,1,1.0,0,0.5,0,2,2,2,False
1461,1,1,6,2,64,0,0.25,0,75,2,0,26,1,3.8125,0,8.875,1,1,0.761904761904762,0,0.333333333333333,0,2,4,5,False
1462,2,2,7,4,181,1,0.27,1,77,3,1,38,2,4.37142857142857,0,10.6857142857143,1,1,1.14285714285714,0,0.294117647058824,0,5,9,4,True
1463,1,1,2,3,147,2,0.25,2,78,3,0,39,2,6.11428571428571,0,9.02857142857143,1,1,0.463414634146341,0,0.3125,0,4,7,11,False
1464,1,1,7,5,154,0,0.21,3,80,3,0,31,1,7.34782608695652,0,14.8695652173913,1,1,1.52,0,0.4,0,7,5,4,True
1465,0,1,7,2,35,0,0.39,1,75,1,0,11,1,3.66666666666667,1,4.66666666666667,1,1,0.5,0,1.0,0,1,1,2,False
1466,0,1,1,3,24,0,0.38,2,100,3,0,3,1,0.0,0,5.0,5,4,1.0,1,1.0,0,1,1,0,False
1467,1,1,2,3,111,0,0.24,1,65,2,0,12,2,4.45,0,9.2,1,1,0.130434782608696,0,0.25,0,4,4,5,False
1468,0,1,6,2,24,0,0.25,3,50,3,0,12,1,6.0,5,17.5,10,4,3.75,3,1.0,0,2,1,3,False
1469,1,1,0,0,19,0,0.37,1,100,2,0,6,1,3.0,1,6.0,1,0,1.28571428571429,0,1.0,0,1,1,1,False
1470,2,1,4,1,48,1,0.16,0,88,2,0,20,2,4.25,1,6.375,2,1,1.45,0,1.0,0,1,1,0,False
1471,0,1,0,2,30,0,2.73,0,0,1,0,2,1,1.5,1,2.0,2,1,0.0,0,0.0,0,2,0,0,False
1472,0,1,1,0,18,0,1.06,0,50,2,0,3,1,1.5,1,5.0,2,1,0.75,0,0.0,0,1,0,0,False
1473,0,1,0,0,20,0,0.34,0,0,1,0,4,1,0.4,0,3.4,0,1,0.0,0,0.0,0,1,0,0,False
1474,0,1,8,3,128,0,0.21,1,75,2,0,25,2,2.92857142857143,0,9.96428571428571,0,1,1.03125,0,0.571428571428571,0,5,5,8,True
1475,0,1,7,0,18,0,0.15,0,75,1,0,13,1,3.42857142857143,1,6.14285714285714,1,1,1.88888888888889,0,1.0,0,1,1,1,True
1476,0,1,2,2,34,0,0.3,2,60,1,0,14,1,3.2,1,8.6,2,1,0.428571428571429,0,0.0,0,1,0,1,False
1477,0,1,19,1,137,4,0.12,1,100,2,1,32,2,7.28169014084507,0,8.57746478873239,0,0,0.916666666666667,0,0.357142857142857,0,2,6,6,True
1478,0,1,0,0,17,0,1.31,0,0,2,0,2,1,2.0,2,3.0,3,1,0.0,0,1.0,0,1,1,0,False
1479,0,1,2,0,17,0,0.32,1,50,1,0,5,1,2.33333333333333,1,5.66666666666667,5,2,1.0,1,0.0,0,1,0,0,False
1480,0,1,5,4,40,0,0.38,3,50,1,0,17,1,2.5,1,10.25,1,1,0.5,0,1.0,0,2,1,2,True
1481,4,1,2,3,104,0,0.28,2,66,1,0,27,2,3.28571428571429,0,8.90476190476191,0,1,1.04166666666667,0,0.5,0,4,2,8,True
1482,3,1,3,2,39,0,0.43,0,43,2,0,8,1,3.6,2,6.6,1,1,1.625,0,0.0,0,1,0,2,False
1483,0,1,0,3,43,0,0.51,2,14,1,0,5,1,2.0,0,3.42857142857143,1,1,0.444444444444444,0,0.0,0,1,0,0,False
1484,0,1,8,0,34,0,0.3,0,87,1,0,14,2,1.5,0,2.66666666666667,0,1,0.4,0,1.0,0,3,1,0,False
1485,0,1,2,4,191,4,0.28,1,76,2,1,45,2,4.45454545454545,0,11.3030303030303,1,1,0.568181818181818,0,0.454545454545455,0,3,4,7,True
1486,0,1,0,0,20,0,1.33,0,0,2,0,2,1,2.0,2,3.0,3,1,0.0,0,0.0,0,1,0,0,False
1487,0,1,11,2,50,0,0.29,0,60,1,0,16,2,5.81818181818182,1,5.54545454545455,2,1,0.571428571428571,0,0.0,0,2,0,1,False
1488,2,1,19,1,43,0,0.14,1,70,2,0,26,2,3.45,0,6.05,0,1,0.666666666666667,0,0.5,0,3,3,1,True
1489,0,1,0,0,21,0,0.41,0,77,1,0,2,2,0.666666666666667,0,0.777777777777778,0,1,0.0,0,1.0,0,1,1,2,False
1490,0,1,12,1,43,0,0.18,2,70,2,0,19,1,7.09090909090909,0,8.27272727272727,1,1,0.785714285714286,0,1.0,0,1,1,3,False
1491,0,3,17,3,39,0,0.19,3,67,1,0,20,1,9.16666666666667,4,12.1666666666667,4,1,1.875,0,1.0,0,2,1,1,False
1492,0,1,19,3,34,1,0.35,2,66,1,3,11,1,8.0,2,13.6666666666667,1,1,0.0,0,0.5,0,1,2,1,False
1493,0,3,1,13,31,0,0.61,5,0,2,0,7,1,9.0,9,16.0,16,9,2.0,2,1.0,0,1,1,0,False
1494,0,2,1,5,33,0,0.37,1,50,2,1,7,2,5.0,1,6.66666666666667,3,1,1.83333333333333,0,0.5,0,1,2,1,False
1495,0,1,0,3,23,0,1.77,0,0,3,0,1,1,2.0,2,2.0,2,1,0.0,0,0.5,0,1,2,1,False
1496,0,4,1,7,64,0,0.16,4,11,2,0,20,1,8.66666666666667,6,16.2222222222222,13,9,2.81818181818182,1,1.0,0,2,1,2,False
1497,0,1,6,4,27,0,0.37,3,33,1,0,12,1,5.5,5,13.0,9,4,1.0,1,0.0,0,2,0,1,False
1498,0,1,5,0,18,0,0.19,0,63,1,0,6,2,0.785714285714286,0,2.42857142857143,0,1,0.0,0,1.0,0,1,1,0,False
1499,0,1,6,0,18,0,0.41,0,44,1,0,8,1,3.0,2,6.0,2,1,0.0,0,0.0,0,2,0,1,False
1500,0,1,19,1,31,0,0.1,3,59,1,0,17,1,7.75,3,11.625,3,1,0.7,0,1.0,0,1,1,2,True
1501,0,1,1,2,26,0,0.51,1,33,1,0,3,1,14.3333333333333,12,7.33333333333333,1,1,1.4,0,0.0,0,2,0,2,False
1502,0,1,5,0,18,0,0.26,0,80,2,0,3,1,2.2,0,3.4,2,1,0.0,0,0.0,0,1,0,2,False
1503,0,1,13,0,18,0,0.15,0,80,2,0,5,1,3.8,0,4.3,2,1,0.0,0,0.0,0,1,0,2,False
1504,0,1,9,0,18,2,0.25,0,71,2,0,1,1,4.14285714285714,0,5.0,2,1,0.0,0,0.0,0,1,0,2,False
1505,0,1,5,0,18,0,0.3,0,71,2,0,3,1,2.71428571428571,0,4.57142857142857,2,1,0.0,0,0.0,0,1,0,2,False
1506,0,1,10,0,19,0,0.2,0,80,2,0,3,1,3.2,0,4.1,2,1,0.5,0,1.0,0,2,1,2,False
1507,0,1,2,0,18,0,0.13,0,80,2,0,5,1,1.6,0,6.0,2,1,0.0,0,0.0,0,2,0,2,False
1508,0,1,2,0,18,0,0.42,0,71,2,0,1,1,1.85714285714286,0,2.57142857142857,2,1,0.0,0,0.0,0,1,0,2,False
1509,0,1,7,0,18,0,0.22,0,80,2,0,4,1,2.6,0,4.0,2,1,0.0,0,0.0,0,1,0,2,False
1510,0,1,5,0,18,0,0.25,0,80,2,0,3,1,2.2,0,3.3,2,1,0.0,0,0.0,0,1,0,2,False
1511,0,1,6,0,18,0,0.25,0,71,2,0,3,1,3.0,0,4.0,2,1,0.0,0,0.0,0,2,0,1,False
1512,0,1,6,0,18,0,0.2,0,83,2,0,4,1,2.75,0,3.75,1,1,0.0,0,0.0,0,1,0,2,False
1513,0,1,7,0,18,0,0.23,0,80,2,0,2,1,2.6,0,3.5,2,1,0.0,0,0.0,0,1,0,2,False
1514,34,1,15,0,163,18,0.18,0,100,3,8,26,2,3.18811881188119,0,3.53465346534653,0,0,0.550387596899225,0,1.0,0,1,1,0,False
1515,1,1,9,0,20,0,0.18,1,55,1,0,13,1,5.0,2,9.8,2,1,0.428571428571429,0,1.0,0,1,1,3,False
1516,0,1,16,0,18,0,0.15,3,57,1,0,13,1,7.6,2,9.6,2,1,0.428571428571429,0,1.0,0,1,1,3,False
1517,0,1,21,0,25,0,0.04,0,85,1,0,18,1,7.16666666666667,2,8.38888888888889,2,1,0.236842105263158,0,1.0,0,2,1,2,False
1518,0,1,15,2,41,0,0.15,1,73,1,0,18,1,5.2,2,13.4,2,1,1.75,0,1.0,0,2,1,1,False
1519,0,1,16,8,142,0,0.18,3,65,1,0,36,1,8.6,2,12.4,2,1,0.823529411764706,0,1.0,0,1,1,2,False
1520,0,1,7,2,31,0,0.27,2,59,1,0,11,1,3.83333333333333,2,8.66666666666667,2,1,0.0,0,1.0,0,2,1,1,False
1521,0,1,5,0,18,0,0.21,0,60,1,0,10,1,3.0,2,8.6,2,1,1.28571428571429,0,0.5,0,1,2,2,False
1522,1,1,9,0,23,0,0.11,0,74,1,0,19,1,3.66666666666667,2,9.75,2,1,1.0,0,0.5,0,2,2,2,False
1523,0,1,5,0,18,0,0.13,0,65,1,0,10,1,2.9,2,8.1,2,1,0.0,0,1.0,0,1,1,2,False
1524,0,1,0,1,21,0,1.4,0,0,1,0,3,1,8.0,8,4.0,4,1,0.0,0,1.0,0,2,1,0,False
1525,0,1,10,1,26,0,0.18,0,60,1,0,11,2,4.375,1,9.375,1,1,0.642857142857143,0,0.25,0,2,4,4,True
1526,0,1,16,0,109,0,0.07,1,68,1,0,42,2,4.85123966942149,0,5.53719008264463,1,1,0.468085106382979,0,0.294117647058824,0,3,9,9,True
1527,0,1,8,2,55,0,0.16,2,71,1,0,17,2,4.3125,1,6.375,1,1,0.473684210526316,0,0.25,0,3,4,4,True
1528,0,1,6,1,26,0,0.23,1,55,1,0,8,2,2.6,1,3.8,1,1,0.0,0,0.0,0,2,0,0,False
1529,0,1,1,1,27,0,0.39,0,66,1,0,2,2,0.333333333333333,0,4.5,3,1,0.272727272727273,0,1.0,0,2,1,1,False
1530,0,1,7,0,37,0,0.12,0,82,2,1,21,4,2.0,0,3.84375,1,1,0.333333333333333,0,0.6,0,1,3,3,False
1531,0,3,6,3,42,0,0.23,3,54,1,0,8,2,3.33333333333333,1,7.0,1,1,1.33333333333333,0,0.0,0,1,0,1,False
1532,0,1,0,0,22,1,1.47,0,0,3,0,2,1,0.5,0,1.5,1,1,0.0,0,1.0,0,2,1,0,False
1533,0,1,1,4,118,0,0.43,0,89,1,0,21,2,7.0,2,4.6,1,1,1.0,0,0.5,0,1,4,3,True
1534,0,1,1,5,31,0,0.38,4,0,1,0,10,1,2.5,2,20.5,14,1,1.0,1,1.0,0,1,1,0,False
1535,0,1,2,2,59,0,0.31,0,75,1,0,12,2,3.6,0,5.4,1,1,0.611111111111111,0,0.666666666666667,0,2,2,0,False
1536,1,1,6,4,83,0,0.29,2,51,1,0,30,2,4.69230769230769,2,11.1538461538462,1,1,1.3125,0,0.3,0,1,5,4,True
1537,0,1,1,6,23,0,0.39,5,0,1,0,8,1,3.0,3,23.0,23,4,3.0,3,1.0,0,1,1,0,False
1538,0,1,1,1,41,0,0.23,0,71,1,0,19,1,4.35714285714286,0,5.92857142857143,0,1,0.5,0,0.6,0,1,3,2,True
1539,0,1,3,1,34,0,0.24,0,72,1,0,16,1,4.6,1,7.1,2,1,0.75,0,0.6,0,2,2,0,False
1540,0,1,4,1,25,0,0.36,0,43,1,0,6,1,2.0,1,5.75,4,1,1.33333333333333,0,1.0,0,1,1,0,False
1541,0,1,1,0,32,0,0.25,0,77,1,0,15,1,3.9,1,5.9,1,1,1.5,0,1.0,0,1,1,0,False
1542,0,1,0,1,20,0,0.62,0,0,1,0,5,2,0.5,0,6.0,2,1,0.0,0,1.0,0,1,1,0,False
1543,0,1,2,9,29,0,0.48,7,0,1,0,10,1,4.0,4,20.0,20,1,0.0,0,1.0,0,1,1,0,False
1544,0,1,8,1,55,0,0.19,0,87,4,0,10,2,4.05,0,5.2,1,1,1.26923076923077,0,0.5,0,2,2,7,True
1545,0,1,0,4,24,0,0.77,0,0,1,0,2,1,1.0,1,7.0,7,3,2.0,2,1.0,0,1,1,0,False
1546,0,1,2,1,31,0,0.43,0,66,1,0,5,1,2.71428571428571,0,4.85714285714286,3,1,0.888888888888889,0,0.0,0,1,0,0,False
1547,0,1,0,3,23,0,0.79,0,0,2,0,3,1,0.0,0,7.0,7,1,0.0,0,0.0,0,4,0,1,False
1548,0,1,4,4,65,0,0.34,3,62,1,0,19,1,3.0,1,11.625,1,1,2.0,0,0.5,0,3,2,0,False
1549,0,1,1,0,19,0,0.41,0,0,1,0,5,1,1.0,1,6.66666666666667,6,1,0.0,0,0.0,0,1,0,1,False
1550,0,1,3,4,40,0,0.57,1,66,1,0,7,1,1.2,0,3.0,0,1,0.428571428571429,0,1.0,0,2,1,2,False
1551,0,1,3,4,45,0,0.38,1,70,1,0,14,1,3.2,1,10.6,3,1,2.42857142857143,0,0.0,0,1,0,2,False
1552,0,1,0,3,43,0,0.29,3,57,1,0,10,1,0.714285714285714,0,10.5714285714286,6,1,0.555555555555556,0,0.0,0,1,0,1,False
1553,0,1,0,1,22,0,0.33,0,0,1,0,7,1,2.66666666666667,0,13.0,3,1,0.6,0,0.4,0,2,4,3,False
1554,0,1,0,0,18,0,0.41,0,0,2,0,2,1,0.0,0,6.0,3,1,0.0,0,1.0,0,1,1,0,False
1555,0,1,0,2,26,0,0.55,0,0,1,0,3,1,1.33333333333333,1,6.66666666666667,4,1,0.0,0,0.333333333333333,0,2,3,3,False
1556,0,1,1,2,52,0,0.4,0,81,1,0,5,1,0.909090909090909,0,5.09090909090909,2,1,0.692307692307692,0,0.166666666666667,0,5,6,2,False
1557,0,1,2,2,43,0,0.47,0,56,1,0,6,1,2.375,1,7.125,1,1,0.3,0,1.0,0,3,1,4,False
1558,0,2,1,4,40,0,0.44,0,50,1,0,1,1,2.33333333333333,0,5.0,2,1,1.375,0,1.0,0,1,1,0,False
1559,0,1,1,1,33,0,0.7,0,0,3,0,5,1,1.6,1,3.0,1,1,0.333333333333333,0,1.0,0,1,1,0,False
1560,0,1,3,5,67,0,0.28,1,50,1,0,19,2,2.44444444444444,1,9.33333333333333,1,1,0.692307692307692,0,0.333333333333333,0,1,3,3,True
