File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,target
1664,4,4,1,2,5,3,57,2,0,2,2,0.36,1,77,1,0,2,2,2.6,0,1,0.923076923076923,0,6,0.976,0,1,False
1665,3,3,1,0,7,45,341,1,0,0,1,0.24,38,0,1,0,2,1,11.8571428571429,1,3,1.88888888888889,1,53,0.962588473205258,0,3,True
1666,3,2,2,1,6,16,128,1,0,0,1,0.12,29,66,1,0,5,1,7.0,1,3,2.0,1,6,0.992520568436799,0,2,False
1667,20,1,1,14,22,0,57,2,0,0,2,0.18,2,71,2,0,3,1,8.17391304347826,1,1,0.384615384615385,0,6,0.985567010309278,0,2,True
1668,12,0,1,1,20,3,77,1,0,0,8,0.11,5,95,1,0,2,1,4.15,0,0,1.77272727272727,0,6,0.939890710382514,0,1,False
1669,0,0,7,3,1,21,36,1,0,0,1,0.27,16,0,1,0,0,1,6.0,6,15,5.0,5,39,0.840579710144927,0,0,True
1670,19,46,1,10,10,2,279,11,6,18,10,0.17,0,90,3,6,10,1,4.91358024691358,0,0,1.18279569892473,0,18,0.997045790251108,0,1,False
1671,3,0,1,2,1,1,44,2,1,0,10,0.11,1,100,4,0,1,2,2.28571428571429,0,1,0.529411764705882,0,490,1.0,0,0,True
1672,10,0,1,2,12,3,77,1,0,0,2,0.26,3,87,1,0,3,1,4.5,1,3,1.07142857142857,0,6,0.693181818181818,0,0,True
1673,5,0,1,5,6,2,48,1,0,0,1,0.33,2,76,1,0,2,1,3.5,2,3,1.0,0,6,0.91304347826087,0,0,False
1674,2,0,2,0,4,6,47,1,0,0,2,0.41,3,0,1,0,2,1,2.75,2,7,2.33333333333333,1,198,0.968253968253968,0,1,True
1675,2,0,1,3,3,4,60,1,0,0,2,1.33,1,75,6,0,1,1,2.75,1,2,0.666666666666667,0,151,0.521008403361345,0,0,True
1676,6,0,2,1,2,5,103,1,2,0,6,0.43,3,85,4,0,1,1,1.71428571428571,0,2,1.8125,0,235,0.725536992840095,0,2,True
1677,0,0,1,0,1,3,21,1,0,0,1,0.54,8,0,1,0,3,1,3.0,3,13,2.0,2,6,0.835443037974684,0,1,False
1678,3,0,2,2,4,1,24,1,0,0,1,0.28,5,50,1,0,1,1,3.5,2,5,2.66666666666667,1,6,0.959731543624161,0,1,False
1679,8,0,1,11,1,9,257,1,0,0,18,0.41,2,92,4,0,1,1,6.34615384615385,1,1,0.928571428571429,0,1002,1.0,0,0,True
1680,3,0,1,0,4,1,20,1,0,0,1,0.19,3,0,1,0,4,1,2.75,2,4,0.5,0,6,0.96078431372549,0,1,False
1681,15,0,1,10,61,0,107,1,0,0,46,0.07,2,96,1,1,4,1,2.21311475409836,0,0,0.634920634920635,0,6,0.854625550660793,0,1,False
1682,0,0,1,0,2,0,25,1,0,0,2,1.92,0,0,2,0,0,1,1.0,0,1,0.0,0,6,0.877551020408163,0,0,False
1683,4,0,1,2,1,1,52,1,2,2,2,0.44,2,71,4,0,1,1,3.0,1,2,1.0,0,222,0.663507109004739,0,0,True
1684,24,2,1,5,36,7,320,1,0,0,10,0.24,9,95,1,0,7,1,4.88888888888889,1,1,1.44736842105263,0,7,0.771442736737729,0,1,True
1685,2,0,2,2,4,6,39,1,0,0,2,0.24,9,75,1,0,3,1,3.75,1,3,1.83333333333333,0,6,0.968127490039841,0,1,False
1686,0,0,1,0,1,4,30,1,0,0,1,0.68,11,0,1,0,1,1,2.0,2,9,3.0,3,6,0.939393939393939,0,0,False
1687,3,9,3,1,14,18,276,1,0,0,2,0.23,8,71,1,0,3,1,5.57142857142857,2,3,1.75,0,12,0.733208955223881,0,3,False
1688,21,0,1,0,22,0,51,1,0,0,1,0.13,6,0,1,0,4,1,4.59090909090909,1,1,0.708333333333333,0,6,0.973926380368098,0,1,True
1689,1,0,1,4,3,1,28,1,0,3,5,0.34,1,69,1,0,1,2,2.83333333333333,2,2,0.875,0,6,0.954887218045113,0,1,False
1690,0,0,1,0,1,0,19,1,0,0,1,1.12,0,0,1,0,1,1,2.0,2,1,1.0,1,6,0.866666666666667,0,0,False
1691,12,0,3,7,13,0,32,1,0,0,1,0.08,0,86,1,0,2,1,4.69230769230769,1,1,2.0,0,6,0.986301369863014,0,1,True
1692,0,0,1,0,1,5,63,1,2,0,6,0.71,1,0,4,0,2,1,1.75,0,2,0.8,0,177,1.0,0,0,True
1693,0,4,1,2,6,7,69,1,0,0,2,0.59,6,83,1,0,2,1,2.33333333333333,1,1,0.5,0,6,0.975409836065574,0,1,False
1694,5,5,1,2,7,0,45,5,0,6,23,0.14,1,57,2,0,4,1,1.63636363636364,0,0,0.666666666666667,0,6,0.986984815618221,0,1,False
1695,0,0,1,0,0,4,722,1,3,3,139,1.23,0,98,1,1,0,2,0.394366197183099,0,0,0.0625,0,1469,1.0,0,0,True
1696,16,0,1,3,2,12,318,2,2,1,6,0.64,4,88,4,0,1,2,5.08333333333333,0,1,0.814814814814815,0,1082,1.0,0,0,True
1697,17,20,1,17,8,0,62,6,0,22,1,0.09,0,95,3,2,6,1,4.57894736842105,1,0,0.8,0,7,0.991139240506329,0,2,True
1698,8,0,1,0,9,1,29,1,0,0,1,0.19,3,0,1,0,4,1,3.44444444444444,2,2,0.363636363636364,0,6,0.974025974025974,0,1,False
1699,2,0,2,0,3,2,25,1,0,0,1,0.06,12,0,1,0,2,1,6.0,2,3,2.0,0,6,0.956262425447316,0,1,True
1700,2,6,19,16,11,31,465,1,0,0,3,0.16,14,84,1,0,5,1,13.3636363636364,2,2,3.61538461538462,0,21,0.728318308983525,0,5,True
1701,0,10,1,1,11,1,35,1,0,0,1,0.12,3,36,1,0,2,1,3.18181818181818,2,1,1.30769230769231,0,6,0.9846547314578,0,1,False
1702,0,0,1,0,3,3,34,1,0,0,3,0.36,5,0,1,0,0,1,0.0,0,9,2.4,1,6,0.487341772151899,0,1,False
1703,0,0,1,0,1,2,30,1,2,0,3,0.64,0,0,4,0,1,1,0.6,0,2,0.428571428571429,0,96,1.0,0,0,True
1704,0,0,1,0,0,0,18,1,0,2,3,0.67,1,33,2,0,0,1,2.0,2,2,0.8,0,61,1.0,0,0,True
1705,2,0,1,2,0,0,25,1,0,22,6,0.16,1,77,1,0,0,1,5.5,0,1,0.6,0,6,0.972477064220184,0,1,False
1706,0,0,1,0,0,0,20,1,0,0,5,0.22,4,0,2,0,0,1,1.4,0,1,0.857142857142857,0,6,0.958041958041958,0,1,False
1707,1,0,1,0,2,2,19,1,0,0,1,0.13,10,0,1,0,3,1,3.0,2,8,0.75,0,37,0.817258883248731,0,2,True
1708,2,0,1,3,1,0,23,1,0,22,7,0.13,3,78,2,0,2,1,4.88888888888889,0,1,0.727272727272727,0,6,0.976744186046512,0,1,False
1709,9,0,1,0,1,17,216,1,0,0,2,0.65,7,0,1,0,1,1,5.27272727272727,1,1,1.92307692307692,0,40,0.93953488372093,0,1,False
1710,1,0,1,0,2,10,65,1,0,0,2,1.27,4,0,1,0,1,1,2.66666666666667,1,1,1.0,0,6,0.958041958041958,0,1,False
1711,29,3,1,19,26,3,284,5,0,9,32,0.25,2,88,2,0,5,2,4.46875,0,0,0.728571428571429,0,6,0.781710914454277,0,1,False
1712,0,0,4,0,1,3,24,1,0,0,1,0.28,14,0,1,0,1,1,4.0,4,15,3.0,3,6,0.954887218045113,0,1,False
1713,1,0,2,1,1,2,36,1,0,0,1,0.22,3,50,6,0,2,1,2.0,2,2,1.6,0,210,1.0,0,0,True
1714,0,0,1,0,0,1,28,1,0,0,2,0.88,2,0,4,0,1,1,0.5,0,2,0.0,0,76,1.0,0,0,True
1715,0,0,1,0,0,1,28,1,0,0,2,0.93,1,0,4,0,0,1,0.5,0,2,0.0,0,71,1.0,0,0,True
1716,2,0,1,0,3,1,35,1,0,0,1,0.51,3,0,1,0,2,1,3.0,2,1,2.16666666666667,0,6,0.953488372093023,0,1,False
1717,1,0,1,8,2,12,44,1,0,0,1,0.21,10,50,1,0,2,1,13.0,2,6,2.5,1,6,0.940766550522648,0,0,False
1718,0,2,1,9,0,6,126,1,11,0,4,0.42,2,92,1,4,4,1,6.88235294117647,0,0,0.842105263157895,0,6,0.616935483870968,0,2,True
1719,0,0,1,0,2,1,23,1,0,0,2,0.74,2,0,1,0,0,1,2.0,1,2,0.75,0,9,0.857142857142857,0,0,True
1720,0,0,1,2,0,4,42,1,0,2,4,0.55,2,56,4,0,2,1,3.25,1,2,1.5,0,174,0.936170212765957,0,0,True
1721,1,0,1,0,2,4,28,1,0,0,1,0.41,5,0,1,0,2,1,3.0,2,3,1.75,1,6,0.951219512195122,0,1,False
1722,1,0,1,0,2,4,29,1,0,0,1,0.71,2,0,1,0,2,1,1.0,1,3,1.75,1,6,0.898876404494382,0,0,False
1723,4,0,1,5,5,3,40,1,0,0,1,0.27,3,68,1,0,1,1,3.6,2,4,2.28571428571429,0,6,0.974789915966387,0,1,False
1724,0,0,1,0,1,5,84,1,0,1,5,1.12,1,100,2,1,2,1,2.0,1,1,0.714285714285714,0,6,0.968253968253968,0,1,False
1725,0,0,1,0,1,0,17,1,0,1,3,0.41,0,100,3,0,2,1,1.66666666666667,1,1,0.6,0,6,0.918918918918919,0,0,False
1726,0,0,1,0,2,5,30,1,0,0,2,0.97,2,0,1,0,1,1,2.0,2,1,1.5,0,6,0.92,0,0,False
1727,1,1,1,0,1,0,25,1,0,0,1,0.74,0,0,2,0,2,1,1.66666666666667,1,2,0.6,0,6,0.925925925925926,0,0,False
1728,1,1,1,0,1,0,25,1,0,0,1,0.78,0,0,2,0,2,1,1.66666666666667,1,2,0.6,0,6,0.924050632911392,0,0,False
1729,4,5,1,0,1,2,74,1,0,1,1,0.48,1,80,1,2,3,1,3.9,2,1,1.33333333333333,0,6,0.977272727272727,0,1,False
1730,8,0,1,5,2,3,70,1,0,0,1,0.58,1,88,1,0,3,1,3.33333333333333,2,1,1.18181818181818,0,234,0.973799126637555,0,1,False
1731,1,8,1,3,1,1,46,1,0,0,1,0.34,1,80,1,1,2,1,4.0,2,1,1.0,0,6,0.972350230414747,0,1,False
1732,1,1,2,0,1,1,30,1,0,0,1,0.52,1,0,2,0,4,1,3.33333333333333,1,2,2.0,0,6,0.942857142857143,0,0,False
1733,1,0,1,0,1,2,23,1,0,0,3,0.45,0,0,3,0,2,1,2.25,1,1,0.5,0,6,0.934782608695652,0,0,False
1734,1,0,1,0,1,3,27,1,0,0,3,0.44,1,0,3,0,2,1,2.25,1,1,0.666666666666667,0,6,0.944444444444444,0,0,False
1735,1,0,1,0,1,3,27,1,0,0,3,0.44,1,0,3,0,2,1,2.25,1,1,0.666666666666667,0,6,0.945454545454545,0,0,False
1736,1,0,1,0,1,3,27,1,0,0,3,0.47,1,0,3,0,2,1,2.25,1,1,0.666666666666667,0,6,0.942857142857143,0,0,False
1737,0,2,1,0,0,4,61,1,0,6,6,0.64,1,58,1,0,2,2,4.25,1,1,1.5,0,6,0.951086956521739,0,1,True
1738,2,14,1,10,2,4,141,2,0,3,3,0.53,1,75,1,0,5,2,4.36842105263158,1,1,1.18181818181818,0,6,0.979591836734694,0,1,True
1739,3,5,1,2,2,10,142,2,0,2,2,0.49,7,75,2,0,5,1,3.4,1,1,0.846153846153846,0,6,0.975609756097561,0,1,True
1740,13,0,1,0,1,16,305,1,2,1,3,0.4,9,77,2,4,2,1,7.05555555555556,1,1,1.05,0,6,0.748006379585327,0,1,True
1741,0,0,1,0,1,7,34,1,0,0,1,0.49,6,0,1,0,3,1,3.0,3,15,3.0,3,6,0.848739495798319,0,1,True
1742,0,0,1,0,1,2,26,1,0,0,1,0.7,3,0,1,0,2,1,3.0,3,10,3.0,3,6,0.921052631578947,0,0,False
1743,12,10,1,21,1,3,188,1,0,3,1,0.49,2,89,1,0,4,1,5.43478260869565,1,1,1.24,0,779,0.991379310344828,0,1,False
1744,19,14,2,5,35,7,306,1,0,1,2,0.23,7,95,1,0,4,1,6.2,2,1,1.83783783783784,0,6,0.69769820971867,0,2,False
1745,9,0,4,7,3,1,39,1,0,2,2,0.11,1,88,1,0,14,1,5.0,0,1,1.92307692307692,0,6,0.986143187066975,0,1,False
1746,0,0,1,0,8,12,153,1,0,0,8,0.99,3,0,1,0,2,1,3.5,2,1,1.7,0,6,0.968208092485549,0,2,False
1747,0,0,1,0,1,3,34,1,0,0,1,0.58,5,0,1,0,3,1,4.0,4,15,3.0,3,6,0.945454545454545,0,0,True
1748,1,0,1,1,2,3,48,3,0,2,7,0.27,3,100,2,0,3,2,2.125,0,0,1.61538461538462,0,6,0.978798586572438,0,1,False
1749,1,0,1,2,2,11,109,1,0,0,5,0.48,9,83,2,0,2,1,4.33333333333333,0,0,1.125,0,6,0.985714285714286,0,1,False
1750,1,0,1,0,1,3,28,1,0,0,1,1.65,2,0,3,0,2,1,1.0,1,2,1.4,0,58,1.0,0,0,True
1751,28,0,2,14,2,5,582,1,4,0,1,0.74,6,95,1,1,3,1,4.33333333333333,0,1,1.11428571428571,0,9,0.985489721886336,0,3,False
1752,2,0,1,0,3,0,17,1,0,0,1,0.2,3,0,1,0,3,1,3.66666666666667,2,3,2.0,2,163,0.585365853658537,0,0,True
1753,1,0,1,0,1,5,55,1,0,0,6,0.85,1,0,4,0,1,1,1.28571428571429,0,1,0.0,0,150,1.0,0,0,True
1754,3,10,1,3,14,0,41,1,0,0,1,0.14,4,76,1,0,2,1,4.92857142857143,2,1,1.25,0,6,0.986363636363636,0,1,False
1755,0,0,1,1,0,0,56,2,0,1,9,0.66,0,42,4,0,2,1,2.66666666666667,0,1,0.25,0,179,0.987878787878788,0,1,True
1756,0,0,1,0,1,0,18,1,0,0,1,0.64,2,0,1,0,1,1,3.0,3,6,1.5,1,71,1.0,0,0,False
1757,28,1,1,8,4,8,354,1,0,13,3,0.54,2,87,1,0,1,1,5.59375,1,2,1.11764705882353,0,1264,0.669312169312169,0,0,True
1758,0,0,1,4,10,8,110,1,1,0,9,0.57,1,30,1,0,0,1,7.2,6,1,1.84615384615385,1,6,0.982089552238806,0,1,False
1759,1,3,2,0,0,3,42,2,0,2,1,0.57,3,62,4,1,1,2,2.0,0,1,1.125,0,142,1.0,0,0,True
1760,0,0,1,0,3,12,55,1,0,0,3,0.87,3,0,1,0,7,1,1.66666666666667,0,3,0.8,0,6,0.959183673469388,0,1,False
1761,0,2,1,0,0,8,162,1,0,1,14,2.19,0,12,1,1,2,2,1.625,0,1,0.105263157894737,0,6,0.977443609022556,0,1,False
1762,0,1,1,0,0,0,55,1,0,0,0,1.67,2,0,2,0,1,1,3.0,3,5,1.0,1,6,0.938775510204082,0,0,False
1763,0,1,1,0,0,9,251,1,1,1,23,2.18,0,4,1,0,2,2,1.28,0,1,0.0,0,6,0.964824120603015,0,2,False
1764,1,0,1,1,1,0,46,1,0,4,9,0.77,0,78,1,0,0,1,2.2,0,1,0.583333333333333,0,6,0.952,0,1,False
1765,0,1,1,0,0,3,150,1,0,3,35,0.94,0,62,1,0,1,2,1.77777777777778,1,1,0.0789473684210526,0,6,0.983333333333333,0,1,False
1766,0,0,1,0,6,5,62,1,0,0,6,0.75,0,0,1,0,0,1,2.16666666666667,1,2,0.5,0,6,0.96319018404908,0,1,False
1767,1,0,1,24,27,6,367,1,22,0,23,0.64,2,96,2,1,1,1,4.26086956521739,0,1,0.645833333333333,0,6,0.655884995507637,0,1,True
1768,0,0,1,2,1,17,45,1,0,0,1,1.1,11,0,1,0,2,1,11.0,11,14,1.0,1,107,1.0,0,0,False
1769,0,0,1,1,0,1,18,1,0,0,2,3.0,0,100,2,1,0,1,0.0,0,0,0.0,0,6,0.823529411764706,0,0,False
1770,0,0,1,1,3,6,35,1,0,0,3,0.6,7,66,1,0,0,1,5.33333333333333,2,2,1.6,1,6,0.953125,0,1,False
1771,1,0,2,0,5,7,76,4,0,0,7,0.82,1,0,1,0,1,2,1.25,0,1,1.38461538461538,0,6,0.703517587939699,0,1,True
1772,0,0,1,0,1,15,36,1,0,0,1,1.38,2,0,1,0,0,1,3.0,3,7,1.0,1,73,1.0,0,0,True
1773,0,0,1,0,1,1,24,1,0,0,1,2.0,0,0,1,0,0,1,2.0,2,2,0.0,0,6,0.866666666666667,0,0,False
1774,8,0,1,0,9,0,23,1,0,0,1,0.18,0,0,2,0,0,1,2.77777777777778,2,3,1.27272727272727,1,6,0.965317919075145,0,1,False
1775,1,1,1,3,20,0,55,1,1,23,82,0.13,0,98,1,2,4,2,0.294117647058824,0,1,0.149425287356322,0,6,0.989708404802744,0,1,False
1776,0,0,1,1,1,0,16,1,0,0,1,0.94,0,100,1,0,0,1,4.0,4,6,1.0,1,6,0.866666666666667,0,0,False
1777,0,0,0,1,0,0,16,1,0,0,0,4.0,0,0,0,1,0,0,0.0,0,0,0.0,0,6,0.785714285714286,0,0,False
1778,2,0,1,0,60,0,51,1,0,0,58,0.09,1,0,2,0,1,2,1.41666666666667,0,0,0.370967741935484,0,103,0.857874519846351,0,4,True
1779,0,0,1,0,2,0,18,1,0,0,2,0.86,0,0,2,0,3,1,2.5,2,3,1.0,1,6,0.866666666666667,0,0,False
1780,0,0,1,0,1,6,51,1,1,1,3,1.06,3,50,5,2,1,1,2.25,1,1,0.5,0,254,0.857142857142857,0,0,True
1781,3,0,2,2,7,13,120,1,0,0,4,0.78,4,64,1,0,0,1,4.28571428571429,2,1,1.77777777777778,0,6,0.981538461538462,0,1,False
1782,0,0,1,0,0,5,31,1,0,1,2,2.21,0,0,1,0,0,2,1.0,1,1,0.0,0,6,0.896551724137931,0,0,False
1783,0,0,1,0,10,0,21,1,0,0,10,0.42,0,0,1,1,0,1,0.1,0,2,0.0,0,6,0.932584269662921,0,0,False
1784,0,0,0,156,0,0,33,1,0,0,0,0.11,0,0,1,0,0,1,0.0,0,0,0.0,0,17,0.954285714285714,0,3,True
1785,1,0,1,0,2,1,20,1,0,0,1,0.41,2,0,1,0,0,1,1.0,0,1,1.6,0,6,0.928571428571429,0,0,False
1786,1,0,1,0,2,3,27,1,0,0,1,0.6,2,0,1,0,0,1,1.0,0,1,1.5,0,6,0.931034482758621,0,0,False
1787,0,0,1,0,1,3,23,1,0,0,1,0.43,5,0,1,0,0,1,1.0,1,5,3.0,3,6,0.931818181818182,0,0,False
1788,1,0,1,0,6,4,104,1,0,6,13,1.27,0,82,1,0,1,1,2.5,1,1,0.352941176470588,0,208,1.0,0,0,False
1789,1,0,1,4,2,4,81,1,0,4,8,1.19,0,77,1,0,0,1,3.0,1,1,0.363636363636364,0,169,1.0,0,0,False
1790,3,0,1,2,0,5,98,1,0,7,9,0.75,0,70,2,0,1,1,3.75,0,0,0.785714285714286,0,249,1.0,0,0,False
1791,2,0,1,2,0,2,54,1,0,6,8,0.47,0,62,2,0,1,1,4.9,2,1,0.833333333333333,0,187,1.0,0,0,False
1792,4,0,1,0,8,1,29,1,0,0,4,0.19,0,0,1,0,2,1,4.5,3,1,1.6,0,6,0.95959595959596,0,2,False
1793,0,0,1,2,2,0,18,1,0,1,5,0.64,0,93,2,1,0,1,0.8,0,1,0.0,0,6,0.901639344262295,0,0,False
1794,0,0,1,0,0,0,21,1,0,0,4,1.62,0,0,2,0,0,3,1.25,0,0,0.0,0,6,0.872340425531915,0,0,False
1795,0,0,1,1,1,0,18,1,0,0,4,0.86,0,100,3,0,0,1,0.25,0,1,0.0,0,6,0.884615384615385,0,0,False
1796,0,0,1,0,2,0,34,1,0,0,2,1.48,0,0,1,0,4,1,0.5,0,2,0.0,0,6,0.91304347826087,0,0,False
1797,3,0,1,0,5,1,23,1,0,0,2,0.16,3,0,1,0,0,1,4.2,1,1,2.14285714285714,0,6,0.96875,0,1,False
1798,9,1,1,0,8,7,178,1,0,11,8,0.61,3,84,1,0,26,1,4.72222222222222,0,0,0.5,0,6,0.808743169398907,0,1,False
1799,0,0,1,0,6,6,60,1,0,0,6,2.14,0,0,1,0,2,1,4.5,2,2,0.0,0,112,0.925233644859813,0,1,True
1800,0,0,1,0,0,5,36,1,0,3,2,1.71,0,0,2,0,0,1,4.0,3,2,0.75,0,68,0.903225806451613,0,0,False
1801,1,0,2,0,5,9,64,1,0,0,4,0.76,3,0,1,0,13,1,3.8,2,2,1.57142857142857,0,6,0.967213114754098,0,1,False
1802,0,0,1,0,6,5,63,3,0,0,8,0.83,2,0,1,0,1,2,0.875,0,1,0.75,0,6,0.505747126436782,0,1,False
1803,3,0,1,23,33,4,202,4,0,0,33,0.34,1,92,1,0,4,2,12.0,0,1,1.02439024390244,0,51,0.492374727668845,0,3,True
1804,3,1,1,0,18,0,25,1,0,0,15,0.16,0,0,1,0,2,1,0.789473684210526,0,0,0.571428571428571,0,12,0.97196261682243,0,1,False
1805,0,1,1,1,5,4,58,2,0,3,8,0.6,0,62,1,0,2,3,6.55555555555556,1,1,0.416666666666667,0,6,0.966850828729282,0,1,False
1806,0,0,1,0,7,7,216,2,2,1,24,1.05,0,91,3,43,4,2,20.0384615384615,0,0,0.533333333333333,0,500,0.577342047930283,0,3,True
1807,0,0,1,0,0,4,52,1,1,1,4,1.49,0,60,2,11,2,1,8.6,2,1,1.0,0,99,0.877551020408163,0,0,True
1808,1,0,1,1,11,4,120,6,5,0,15,0.79,1,81,2,14,1,2,5.71428571428571,0,1,0.428571428571429,0,336,0.382165605095541,0,0,True
1809,0,1,1,0,0,0,19,1,2,2,0,0.9,0,33,2,0,1,1,1.66666666666667,1,1,0.0,0,46,1.0,0,0,True
1810,0,1,1,0,0,0,25,1,2,3,0,1.04,0,33,2,0,1,1,2.66666666666667,1,1,0.0,0,55,1.0,0,0,True
1811,0,0,2,0,1,6,69,1,3,0,2,1.35,1,0,3,1,1,1,2.2,0,0,0.857142857142857,0,143,1.0,0,0,True
1812,1,0,1,0,0,5,46,1,2,2,1,0.51,1,25,3,0,1,1,3.25,1,1,2.0,0,161,1.0,0,0,True
1813,2,0,1,3,12,9,143,1,0,0,10,0.8,1,80,1,0,0,1,4.41666666666667,1,1,0.928571428571429,0,374,0.573033707865168,0,1,True
1814,1,0,1,3,0,4,76,1,0,4,8,1.33,0,80,1,0,0,1,3.0,1,1,0.0,0,144,0.6875,0,2,True
1815,0,0,2,2,0,2,42,2,2,2,2,0.69,1,50,2,0,4,2,2.75,1,1,1.71428571428571,0,133,0.789915966386555,0,0,True
1816,6,2,1,3,9,5,112,4,1,1,5,0.84,1,81,2,0,3,2,1.78571428571429,0,1,0.263157894736842,0,289,0.839160839160839,0,1,True
1817,1,0,1,0,0,5,45,1,2,2,1,0.78,0,25,2,0,1,1,2.25,1,1,1.83333333333333,0,119,0.843478260869565,0,0,True
1818,7,4,1,20,11,5,267,4,1,11,24,0.83,0,93,1,0,8,2,5.44444444444444,0,1,0.341463414634146,0,808,0.588410104011887,0,3,True
1819,1,0,1,1,0,1,326,3,6,5,5,1.81,3,90,2,5,7,2,2.83333333333333,0,1,0.941176470588235,0,13,0.944356120826709,0,2,False
1820,0,0,1,0,0,0,20,1,1,0,0,2.5,0,0,3,0,0,1,0.0,0,1,0.0,0,6,1.0,0,0,False
1821,0,0,1,0,0,0,20,1,1,0,0,2.5,0,0,3,0,0,1,0.0,0,1,0.0,0,6,1.0,0,0,False
1822,1,1,1,0,0,0,35,1,0,5,4,0.74,0,53,1,0,1,2,3.16666666666667,1,1,0.888888888888889,0,6,1.0,0,0,False
1823,3,0,1,1,0,1,44,1,0,10,9,0.23,2,83,1,0,11,3,3.08333333333333,0,0,1.42857142857143,0,6,1.0,0,0,False
1824,3,0,1,3,4,1,29,1,0,4,6,0.3,0,68,1,0,4,2,3.0,1,2,1.18181818181818,0,6,1.0,0,0,False
1825,0,0,1,0,0,0,15,1,0,0,1,2.5,0,0,0,0,1,0,1.0,1,0,0.0,0,6,1.0,0,0,False
1826,1,0,1,0,7,5,60,1,0,1,7,1.46,1,87,2,0,0,1,34.625,0,1,0.4,0,6,1.0,0,0,False
1827,0,0,1,0,0,5,100,1,5,3,6,1.35,1,78,1,13,3,3,32.9090909090909,0,0,0.692307692307692,0,6,1.0,0,0,False
1828,0,0,1,0,0,5,53,1,4,0,0,1.18,3,0,2,4,3,1,2.0,2,0,1.0,0,6,1.0,0,0,False
1829,0,0,1,5,0,3,68,1,5,2,1,0.49,3,66,3,4,3,2,4.16666666666667,1,0,1.5,0,6,1.0,0,0,False
1830,0,0,1,0,0,8,48,1,0,0,3,6.0,0,0,0,2,1,0,1.0,1,1,0.0,0,6,1.0,0,0,False
1831,0,0,0,9,0,0,69,1,0,0,0,5.31,0,0,0,0,0,0,0.0,0,0,0.0,0,6,1.0,0,0,False
1832,0,0,1,0,1,1,23,1,0,0,1,2.09,4,0,1,0,2,1,1.0,1,2,0.0,0,6,1.0,0,0,False
1833,0,0,1,3,0,5,67,1,0,0,6,5.15,0,100,0,1,1,0,0.0,0,0,0.0,0,6,1.0,0,0,False
1834,0,0,1,0,0,2,45,1,0,0,5,1.15,0,0,1,0,6,2,0.0,0,1,0.125,0,6,1.0,0,0,False
1835,2,0,1,1,0,1,36,1,2,1,1,0.24,3,70,2,0,6,1,5.0,1,1,0.714285714285714,0,6,1.0,0,0,False
1836,0,0,1,0,0,15,38,1,0,0,1,3.45,0,0,2,0,2,1,2.0,2,1,1.0,0,6,1.0,0,0,False
1837,1,0,4,0,0,2,37,1,0,2,4,0.29,1,50,3,0,2,1,4.2,2,3,2.14285714285714,0,6,1.0,0,0,False
1838,0,0,1,0,0,1,35,1,2,2,7,0.49,2,66,1,1,4,2,1.77777777777778,0,1,0.909090909090909,0,6,1.0,0,0,False
1839,0,0,2,0,0,3,42,1,0,1,6,1.08,2,33,2,0,2,1,1.16666666666667,0,1,0.5,0,6,1.0,0,0,False
1840,0,0,1,3,2,0,17,1,2,1,2,0.81,0,75,4,0,0,1,3.25,2,1,0.0,0,6,1.0,0,0,False
1841,0,0,1,0,0,4,70,1,8,2,2,0.36,5,85,2,0,13,2,3.5,0,1,1.5,0,6,1.0,0,0,False
1842,0,0,4,0,0,4,29,1,0,4,3,0.25,11,25,1,0,10,2,6.0,3,3,2.6,0,6,1.0,0,0,False
1843,5,0,1,2,0,5,89,1,5,1,1,0.45,3,66,4,0,7,1,2.81818181818182,0,1,1.30769230769231,0,21,0.953703703703704,0,1,True
1844,1,0,1,1,0,7,67,1,2,0,2,0.68,3,80,3,0,8,1,1.2,0,1,0.571428571428571,0,6,1.0,0,0,False
1845,0,0,1,0,0,0,21,1,0,1,2,1.5,0,0,1,1,0,1,2.0,1,1,0.0,0,6,1.0,0,0,False
1846,0,0,1,0,0,0,19,1,0,0,1,2.11,0,0,2,0,0,1,2.0,2,2,0.0,0,6,1.0,0,0,False
1847,2,0,1,0,4,0,27,1,0,4,11,0.38,0,65,1,0,0,1,2.38461538461538,1,1,0.266666666666667,0,6,1.0,0,0,False
1848,0,1,1,0,0,1,32,1,0,3,5,0.91,0,77,1,0,3,2,2.33333333333333,0,1,0.5,0,6,1.0,0,0,False
1849,0,1,2,0,0,0,22,1,0,3,5,0.4,1,50,1,0,3,2,2.0,0,1,1.375,0,6,1.0,0,0,False
1850,0,13,1,1,0,9,191,1,3,1,1,0.46,9,47,3,0,12,1,4.05882352941176,0,1,1.05263157894737,0,6,1.0,0,0,False
1851,6,0,2,2,6,2,38,1,1,0,1,0.2,2,75,2,0,2,1,3.25,0,1,1.5,0,6,1.0,0,0,False
