File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,target
1885,2,0,1,0,2,3,107,2,3,1,9,0.45,30,5,0,3,2,2.0,0,1,0.352941176470588,0,521,0.832911392405063,0.5,0,1,False
1886,2,0,1,0,2,5,151,2,2,3,13,0.4,52,5,0,5,2,2.64705882352941,1,2,0.55,0,671,0.841166936790924,0.375,0,2,True
1887,0,0,1,0,1,52,231,1,0,0,4,0.15,0,4,0,3,1,0.75,0,2,0.0,0,2465,0.921279212792128,0.333333333333333,0,1,True
1888,6,0,1,0,2,0,36,2,1,0,15,0.17,0,4,0,3,2,2.81818181818182,0,1,0.28,0,302,0.979020979020979,0.285714285714286,0,3,True
1889,0,0,1,1,1,3,71,2,0,1,11,0.69,44,4,0,2,1,2.72727272727273,0,1,0.214285714285714,0,200,0.99,1.0,0,1,False
1890,2,0,1,4,3,4,70,1,0,0,2,1.46,75,6,0,3,1,3.0,1,2,0.666666666666667,0,134,1.0,1.0,0,0,False
1891,1,0,1,3,1,2,93,1,0,0,1,2.91,83,3,0,2,1,2.0,1,2,2.0,0,32,0.878571428571429,0.75,0,0,True
1892,0,0,1,0,1,2,33,1,0,0,5,0.33,0,5,0,0,1,2.4,2,2,1.57142857142857,0,83,0.948051948051948,0.333333333333333,0,0,True
1893,0,0,1,1,1,2,35,1,0,0,3,0.85,66,5,0,0,1,3.0,1,2,0.6,0,0,1.0,0.0,0,0,False
1894,1,0,1,0,1,9,120,1,0,0,9,0.38,0,5,0,3,1,3.9,2,2,1.33333333333333,0,184,1.0,0.8,0,0,False
1895,5,0,2,1,1,7,125,1,0,0,9,0.35,92,5,0,5,1,3.07142857142857,1,1,1.0625,0,401,0.394444444444444,0.2,0,2,True
1896,2,0,1,0,0,2,37,3,2,4,3,0.4,50,3,0,3,2,3.57142857142857,0,1,1.18181818181818,0,29,1.0,1.0,0,0,True
1897,0,5,1,9,0,3,73,1,0,0,1,1.78,94,4,4,0,1,6.33333333333333,2,2,0.375,0,0,1.0,0.0,0,0,False
1898,7,0,1,2,8,9,127,2,0,0,2,0.65,87,1,0,11,2,5.22222222222222,1,1,1.75,0,111,0.779527559055118,0.5,0,2,True
1899,0,0,1,4,10,8,116,1,1,1,9,0.58,43,1,0,0,1,6.6,5,1,1.92307692307692,1,2,0.931034482758621,0.5,0,2,True
1900,1,3,2,0,0,2,41,2,1,2,1,0.54,60,4,2,1,2,2.66666666666667,0,1,1.0,0,5,0.965034965034965,1.0,0,1,True
1901,0,2,1,0,0,8,168,1,0,1,15,2.13,11,1,1,2,2,1.70588235294118,0,1,0.1,0,19,0.910071942446043,0.333333333333333,0,2,False
1902,0,1,1,0,0,0,54,1,0,0,0,1.64,0,2,0,1,1,3.0,3,5,1.0,1,0,0.938144329896907,1.0,0,0,False
1903,0,1,1,0,0,8,239,1,1,1,23,2.08,4,1,0,2,2,1.32,0,1,0.0,0,15,0.958549222797927,0.666666666666667,0,2,False
1904,1,0,1,1,1,0,45,1,0,4,9,0.75,78,1,0,0,1,2.2,0,1,0.583333333333333,0,0,0.951612903225806,1.0,0,1,False
1905,0,1,1,0,0,3,171,1,0,3,36,1.06,63,1,0,1,2,1.83783783783784,1,1,0.0769230769230769,0,25,0.919270833333333,1.0,0,1,False
1906,0,0,1,0,6,5,62,1,0,0,6,0.75,0,1,0,0,1,2.16666666666667,1,2,0.5,0,0,0.96319018404908,0.0,0,1,False
1907,1,0,1,24,27,6,366,1,22,0,23,0.64,96,2,1,1,1,4.26086956521739,0,1,0.645833333333333,0,0,0.656474820143885,1.0,0,1,True
1908,0,0,1,2,1,17,45,1,0,0,1,1.1,0,1,0,2,1,10.0,10,14,1.0,1,0,1.0,0.0,0,0,False
1909,0,0,1,1,0,1,18,1,0,0,2,3.0,100,2,1,0,1,0.0,0,0,0.0,0,0,0.823529411764706,0.0,0,0,False
1910,0,0,1,1,3,6,35,1,0,0,3,0.6,66,1,0,0,1,6.0,2,2,1.6,1,0,0.953125,0.0,0,1,False
1911,1,0,2,0,5,7,76,4,0,0,7,0.82,0,1,0,1,2,1.25,0,1,1.38461538461538,0,5,0.688442211055276,1.0,0,0,False
1912,1,0,1,2,1,4,49,3,4,0,2,0.64,80,5,3,2,2,2.14285714285714,1,1,0.272727272727273,0,2,1.0,0.5,0,0,True
1913,0,0,1,0,0,1,34,3,0,3,6,0.52,50,6,1,2,2,1.33333333333333,0,2,0.5,0,119,1.0,1.0,0,0,False
1914,0,0,1,0,1,15,36,1,0,0,1,1.38,0,1,0,0,1,3.0,3,7,1.0,1,0,1.0,0.0,0,0,True
1915,0,0,1,0,1,1,24,1,0,0,1,2.0,0,1,0,0,1,2.0,2,2,0.0,0,0,0.866666666666667,0.0,0,0,False
1916,8,0,1,0,9,0,23,1,0,0,1,0.18,0,2,0,0,1,2.11111111111111,2,3,1.27272727272727,1,0,0.965317919075145,0.0,0,1,False
1917,1,1,1,3,20,0,55,1,1,23,82,0.13,98,1,2,4,2,0.294117647058824,0,1,0.149425287356322,0,0,0.989708404802744,0.0,0,1,False
1918,0,0,1,1,1,0,16,1,0,0,1,0.94,100,1,0,0,1,4.0,4,6,1.0,1,0,0.866666666666667,0.0,0,0,False
1919,0,0,0,1,0,0,16,1,0,0,0,4.0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.785714285714286,0.0,0,0,False
1920,2,0,1,0,62,0,51,1,0,0,60,0.09,0,2,0,1,2,1.37096774193548,0,0,0.359375,0,0,0.847908745247148,0.0,0,5,True
1921,0,0,1,0,2,0,18,1,0,0,2,0.86,0,2,0,3,1,2.5,2,3,1.0,1,0,0.866666666666667,0.0,0,0,False
1922,0,0,1,0,1,7,52,1,1,1,3,1.0,50,5,4,2,1,3.25,2,2,0.666666666666667,0,0,0.952380952380952,1.0,0,1,True
1923,3,0,2,2,7,13,120,1,0,0,4,0.77,64,1,0,0,1,3.71428571428571,0,1,1.66666666666667,0,12,0.950769230769231,0.666666666666667,0,2,False
1924,0,0,1,0,0,5,30,1,0,1,2,2.14,0,1,0,0,2,1.0,1,1,0.0,0,0,0.894736842105263,1.0,0,0,False
1925,0,0,1,0,10,0,21,1,0,0,10,0.42,0,1,1,0,1,0.1,0,2,0.0,0,0,0.932584269662921,0.0,0,0,False
1926,0,0,0,156,0,0,33,1,0,0,0,0.11,0,1,0,0,1,0.0,0,0,0.0,0,0,0.954285714285714,0.0,0,4,True
1927,28,0,3,46,1,2,126,1,0,12,2,0.12,92,1,0,0,1,7.06666666666667,2,1,1.78125,0,1304,0.987682832948422,0.75,0,1,False
1928,1,0,1,0,2,1,20,1,0,0,1,0.41,0,1,0,0,1,1.0,0,1,1.6,0,6,0.928571428571429,1.0,0,0,False
1929,1,0,1,0,2,3,27,1,0,0,1,0.6,0,1,0,0,1,1.0,0,1,1.5,0,6,0.931034482758621,1.0,0,0,False
1930,0,0,1,0,1,3,23,1,0,0,1,0.43,0,1,0,0,1,1.0,1,5,3.0,3,0,0.931818181818182,0.0,0,0,False
1931,1,0,1,0,6,4,104,1,0,6,13,1.27,82,1,0,1,1,2.5,1,1,0.352941176470588,0,4,0.980769230769231,1.0,0,1,False
1932,1,0,1,4,3,4,84,1,0,4,9,1.18,78,1,0,0,1,4.0,1,1,0.333333333333333,0,0,1.0,0.0,0,0,False
1933,3,0,1,2,0,5,98,1,0,7,9,0.75,70,2,0,1,1,5.16666666666667,0,0,0.785714285714286,0,0,1.0,0.0,0,0,False
1934,2,0,1,2,0,2,54,1,0,6,8,0.47,62,2,0,1,1,6.9,2,1,0.833333333333333,0,3,0.983957219251337,1.0,0,1,True
1935,0,0,1,0,0,0,16,1,0,1,6,0.46,50,2,0,0,1,1.66666666666667,0,1,0.5,0,61,0.737704918032787,0.5,0,0,True
1936,0,0,1,0,0,0,16,1,0,1,3,1.0,33,2,0,0,1,1.33333333333333,0,1,0.0,0,38,0.578947368421053,0.5,0,0,True
1937,0,0,1,2,2,0,18,1,0,1,5,0.64,93,2,1,0,1,0.8,0,1,0.0,0,0,0.901639344262295,0.0,0,0,False
1938,0,0,1,0,0,0,21,1,0,0,4,1.62,0,2,0,0,3,1.25,0,0,0.0,0,0,0.872340425531915,0.0,0,0,False
1939,0,0,1,1,1,0,18,1,0,0,4,0.86,100,3,0,0,1,0.25,0,1,0.0,0,0,0.884615384615385,0.0,0,0,False
1940,0,0,1,0,2,0,34,1,0,0,2,1.89,0,1,0,4,1,0.5,0,2,0.0,0,0,0.90625,0.0,0,0,False
1941,3,0,1,0,5,1,23,1,0,0,2,0.16,0,1,0,0,1,4.2,1,1,2.14285714285714,0,1,0.963541666666667,1.0,0,1,False
1942,9,1,1,0,8,7,162,1,0,9,8,0.57,82,1,0,24,1,4.66666666666667,0,0,0.5,0,13,0.984313725490196,0.666666666666667,0,2,False
1943,0,0,1,0,0,5,36,1,0,3,2,1.71,0,2,0,0,1,4.0,3,2,0.75,0,0,0.903225806451613,0.0,0,0,False
1944,1,0,2,0,5,9,64,1,0,0,4,0.78,0,1,0,13,1,3.8,2,2,1.57142857142857,0,0,0.966292134831461,0.0,0,1,False
1945,0,0,1,0,6,5,62,3,0,0,8,0.82,0,1,0,1,2,0.875,0,1,0.75,0,1,0.497109826589595,1.0,0,1,False
1946,3,0,1,23,33,4,202,4,0,0,33,0.34,92,1,0,4,2,6.22222222222222,0,1,1.02439024390244,0,3,0.491285403050109,1.0,0,3,False
1947,3,1,1,0,18,0,25,1,0,0,15,0.16,0,1,0,2,1,0.789473684210526,0,0,0.571428571428571,0,0,0.97196261682243,0.0,0,1,False
1948,2,0,1,0,20,9,493,2,3,1,42,1.05,95,3,146,5,2,57.2340425531915,0,0,0.784313725490196,0,396,0.541505791505791,0.388888888888889,0,6,True
1949,0,0,1,0,0,4,52,1,1,1,4,1.49,60,3,14,2,1,11.6,2,2,1.0,0,1,0.938775510204082,1.0,0,0,True
1950,1,0,1,1,13,4,139,7,5,0,18,0.72,83,2,21,1,2,11.2083333333333,0,1,0.46875,0,58,0.313157894736842,0.5,0,0,True
1951,0,0,1,0,0,3,34,1,1,0,1,1.7,0,2,6,2,1,3.5,1,1,1.5,0,61,1.0,1.0,0,0,True
1952,0,0,1,4,10,8,116,1,1,1,9,0.58,43,1,0,0,1,6.1,5,1,1.66666666666667,1,352,0.994252873563218,0.333333333333333,0,1,False
1953,0,2,1,0,0,1,25,1,2,1,0,1.25,50,2,6,1,1,2.5,1,1,0.0,0,0,1.0,0.0,0,0,True
1954,0,2,1,0,0,0,25,1,0,1,0,1.79,0,3,0,1,1,2.5,2,2,0.0,0,44,1.0,1.0,0,0,False
1955,0,3,1,0,0,0,26,1,0,3,0,1.18,33,3,0,1,1,5.0,4,2,0.0,0,0,1.0,0.0,0,0,True
1956,3,0,2,2,4,6,93,1,3,0,2,0.95,87,4,42,1,1,5.125,0,0,1.1,0,24,1.0,1.0,0,0,True
1957,0,7,1,0,0,5,70,1,0,0,0,5.0,0,0,3,1,0,1.0,0,0,0.0,0,2,0.978494623655914,1.0,0,1,True
1958,0,1,1,0,0,0,25,1,0,1,1,1.14,0,3,0,2,1,4.0,4,3,0.75,0,2,1.0,1.0,0,0,True
1959,0,1,1,0,0,0,24,1,0,3,1,1.5,0,3,0,1,1,6.5,4,2,0.0,0,4,1.0,1.0,0,0,True
1960,2,0,1,0,6,8,131,2,3,3,7,0.73,72,4,3,3,2,5.66666666666667,0,0,1.06666666666667,0,66,0.793002915451895,0.333333333333333,0,1,True
1961,1,0,1,0,0,2,52,1,0,2,7,0.68,43,1,0,3,2,3.125,0,1,1.2,0,0,1.0,0.0,0,0,True
1962,3,0,1,0,5,9,86,3,2,0,3,1.25,0,1,0,2,2,2.5,0,1,0.5,0,62,1.0,1.0,0,0,True
1963,1,0,1,0,5,3,51,1,0,0,4,1.02,0,1,0,2,1,3.8,1,2,1.0,1,0,0.918918918918919,0.0,0,0,False
1964,2,0,1,0,0,3,61,1,0,1,8,0.85,19,1,0,2,2,2.8,0,1,0.583333333333333,0,0,1.0,0.0,0,0,True
1965,1,3,1,0,2,2,38,2,1,1,1,0.49,40,3,2,3,2,3.0,0,1,1.33333333333333,0,59,0.889705882352941,0.75,0,0,True
1966,0,2,1,0,5,5,53,1,0,0,3,1.51,0,1,0,3,1,15.2,3,1,0.571428571428571,0,14,0.861386138613861,1.0,0,0,True
1967,0,0,1,1,1,43,97,1,1,0,0,5.39,0,1,0,1,1,2.0,2,7,1.0,1,0,1.0,0.0,0,0,True
1968,3,1,1,7,29,13,444,1,0,0,25,0.81,95,1,0,1,1,17.2758620689655,1,1,1.38709677419355,0,447,0.725183823529412,0.277777777777778,0,5,True
1969,1,1,1,6,1,4,98,1,0,6,10,0.87,87,1,0,1,1,4.58333333333333,1,1,0.214285714285714,0,9,0.506666666666667,0.5,0,2,True
1970,0,1,1,0,0,0,25,1,0,1,1,1.92,0,3,0,2,1,2.5,2,3,0.0,0,0,1.0,0.0,0,0,False
1971,1,4,1,0,13,4,95,2,0,0,9,0.66,0,1,0,3,2,16.3571428571429,0,3,0.823529411764706,0,89,0.841328413284133,0.5,0,1,True
1972,0,0,1,0,0,5,119,1,1,6,3,2.29,41,4,7,2,1,5.25,3,3,1.16666666666667,0,0,0.968085106382979,0.0,0,1,False
1973,5,0,1,4,8,3,105,4,2,9,12,0.38,85,3,0,3,2,2.94736842105263,0,1,0.958333333333333,0,319,0.456375838926175,0.428571428571429,0,3,True
1974,1,1,1,0,0,3,81,2,0,11,14,0.66,81,1,0,1,1,3.4375,2,1,0.842105263157895,0,224,0.472972972972973,0.333333333333333,0,0,True
1975,5,4,1,3,12,6,144,4,2,1,7,0.79,83,2,0,3,2,2.38888888888889,0,1,0.565217391304348,0,78,0.756544502617801,0.5,0,2,True
1976,0,2,1,0,0,1,29,1,0,3,1,1.45,33,3,0,2,1,3.66666666666667,2,1,0.0,0,12,0.785714285714286,0.5,0,1,True
1977,0,0,1,6,3,4,46,1,0,0,3,0.46,88,1,0,3,1,7.0,4,3,1.4,0,147,0.854166666666667,0.25,0,1,True
1978,3,0,1,3,11,2,91,4,2,4,15,0.58,85,2,0,2,2,5.5,1,1,0.4,0,66,0.785211267605634,0.666666666666667,0,0,True
1979,1,0,1,0,0,5,45,1,2,2,1,0.78,25,2,1,1,1,4.0,1,1,1.83333333333333,0,0,0.991304347826087,0.0,0,1,True
1980,7,14,1,23,27,7,556,9,5,15,38,1.0,94,1,0,18,2,9.59375,0,0,0.310810810810811,0,336,0.6536,0.333333333333333,0,4,True
1981,1,0,1,0,4,6,54,1,0,0,4,0.73,0,1,0,0,1,2.2,0,1,1.85714285714286,0,142,1.0,1.0,0,0,False
1982,1,0,1,0,0,2,53,1,0,2,7,0.69,43,1,0,4,2,3.125,0,1,1.2,0,0,1.0,0.0,0,0,True
1983,0,1,1,1,5,4,58,2,0,3,8,0.59,62,1,0,2,3,6.22222222222222,1,1,0.5,0,185,0.928571428571429,0.5,0,2,False
1984,1,0,2,5,6,21,215,1,1,0,4,1.36,76,1,0,4,1,5.5,1,1,2.625,0,33,0.541176470588235,1.0,0,0,True
1985,0,0,1,0,1,0,20,1,0,0,2,1.0,0,3,0,5,1,0.5,0,2,0.0,0,0,0.92156862745098,0.0,0,0,False
1986,0,0,1,0,0,4,41,1,1,0,4,1.32,0,6,0,0,1,2.2,1,1,0.25,0,1,0.988505747126437,1.0,0,1,False
1987,1,0,1,0,0,4,63,1,2,2,4,0.93,50,5,1,0,1,3.0,1,1,0.666666666666667,0,0,1.0,0.0,0,0,False
1988,0,0,1,2,1,3,40,1,0,1,6,0.95,61,5,0,1,1,2.0,1,1,0.0,0,0,1.0,1.0,0,0,False
1989,0,0,1,0,1,4,45,1,0,0,6,1.0,0,6,0,1,1,1.83333333333333,0,1,0.375,0,0,1.0,0.0,0,0,False
1990,0,0,1,2,1,4,47,1,0,1,7,0.71,57,5,1,1,1,2.28571428571429,1,1,0.444444444444444,0,0,1.0,0.0,0,0,False
1991,0,0,1,2,1,4,53,1,0,1,7,0.8,57,5,0,1,1,2.0,1,1,0.444444444444444,0,0,1.0,0.0,0,0,False
1992,0,0,1,0,1,4,54,1,0,1,7,0.77,42,5,0,1,1,1.71428571428571,1,2,0.444444444444444,0,0,1.0,0.0,0,0,False
1993,0,0,1,1,1,2,26,1,0,0,1,2.0,100,1,0,3,1,1.0,1,3,0.0,0,0,1.0,0.0,0,0,False
1994,1,0,1,0,0,0,24,1,0,3,5,0.45,66,2,0,3,1,2.66666666666667,1,1,1.44444444444444,0,0,1.0,0.0,0,0,False
1995,0,0,1,0,0,1,30,1,0,2,5,0.67,60,2,0,5,1,3.6,2,1,1.28571428571429,0,0,1.0,0.0,0,0,False
1996,0,0,1,0,0,1,31,1,0,2,4,0.91,50,2,0,3,1,3.0,2,2,1.0,0,0,1.0,0.0,0,0,False
1997,1,0,1,0,0,1,33,1,0,3,6,0.51,66,2,0,3,1,3.85714285714286,2,1,1.11111111111111,0,0,1.0,0.0,0,0,False
1998,4,2,2,9,12,2,75,1,0,0,17,0.09,84,2,0,8,1,8.65217391304348,2,1,1.84615384615385,0,85,0.912190082644628,1.0,0,0,True
1999,0,0,1,3,0,0,25,1,0,1,3,0.93,75,1,0,0,1,9.0,2,1,0.8,0,0,1.0,0.0,0,0,False
2000,0,0,1,0,1,1,22,1,0,0,1,0.71,0,1,0,0,1,10.0,10,3,2.0,2,0,1.0,0.0,0,0,False
2001,0,0,0,37,0,0,21,1,0,0,0,0.53,0,1,0,0,1,0.0,0,0,0.0,0,0,1.0,0.0,0,0,False
2002,0,0,1,2,3,1,33,1,0,0,5,0.54,50,1,0,6,1,3.0,1,1,0.714285714285714,0,0,1.0,0.0,0,0,False
2003,0,0,3,0,2,5,35,1,0,0,2,0.27,0,1,0,1,1,4.0,3,7,2.2,2,185,1.0,1.0,0,0,False
2004,0,0,2,0,0,2,33,1,0,2,3,0.37,33,1,0,2,1,7.33333333333333,3,4,2.2,0,146,1.0,1.0,0,0,False
2005,0,0,1,0,0,0,23,1,0,3,2,0.61,0,2,0,1,1,4.0,4,4,1.75,1,76,1.0,1.0,0,0,False
2006,0,1,3,55,6,8,200,1,0,1,7,0.56,87,2,0,8,1,8.5,1,1,1.81818181818182,0,646,1.0,1.0,0,0,True
2007,1,0,1,0,0,5,78,1,0,2,6,0.41,57,2,0,1,1,6.28571428571429,3,3,1.6,0,304,1.0,1.0,0,0,False
2008,0,0,1,0,0,16,71,1,0,0,2,1.22,0,2,0,1,1,5.0,2,2,2.25,0,142,1.0,1.0,0,0,False
2009,0,0,2,0,0,13,60,1,0,0,2,1.03,0,2,0,1,1,5.5,2,2,3.0,0,135,1.0,1.0,0,0,False
2010,0,0,2,0,0,6,48,1,0,0,2,1.66,0,2,0,1,1,4.0,2,2,1.5,0,94,1.0,1.0,0,0,False
2011,0,0,1,0,0,4,121,1,0,3,10,0.58,70,1,4,2,1,8.4,0,0,1.5,0,380,1.0,1.0,0,0,False
2012,0,0,2,16,0,8,104,1,0,1,7,0.26,84,1,0,1,1,9.0,3,1,2.1,0,610,1.0,1.0,0,0,False
2013,0,0,1,0,2,0,25,1,0,2,5,0.74,70,2,0,0,1,1.4,0,1,0.857142857142857,0,75,1.0,1.0,0,0,False
2014,0,0,1,0,0,12,97,1,0,0,5,5.11,0,0,1,5,0,0.6,0,0,0.0,0,0,1.0,0.0,0,0,False
2015,0,0,1,9,0,8,73,1,0,0,4,3.84,100,0,1,0,0,1.25,0,0,0.0,0,12,1.0,1.0,0,0,False
2016,0,0,1,0,0,12,235,1,0,0,15,8.7,0,0,1,1,0,0.866666666666667,0,0,0.0,0,0,1.0,1.0,0,0,False
2017,5,3,1,1,2,4,170,2,0,32,18,0.23,90,1,0,8,2,5.88461538461539,0,0,1.1,0,283,1.0,1.0,0,0,False
2018,0,3,1,0,0,9,152,1,0,4,10,0.6,59,1,1,1,2,4.76923076923077,0,0,1.3125,0,61,1.0,1.0,0,0,False
2019,2,2,2,0,0,5,95,1,0,5,5,0.91,75,2,0,0,2,3.0,1,1,1.36363636363636,0,230,0.930131004366812,0.333333333333333,0,0,False
2020,0,0,1,0,0,0,29,1,0,5,10,0.76,80,1,0,0,1,1.5,1,1,0.0,0,0,1.0,0.0,0,0,False
2021,0,0,1,0,0,0,47,1,0,17,34,0.38,94,1,0,1,1,2.0,1,1,0.0,0,0,1.0,0.0,0,0,False
2022,0,0,1,0,0,0,47,1,0,1,2,4.7,0,2,0,0,1,1.5,1,1,0.0,0,0,1.0,0.0,0,0,False
2023,0,0,1,0,0,0,45,1,0,8,16,0.75,87,1,0,0,1,1.625,1,1,0.0,0,0,1.0,0.0,0,0,False
2024,0,0,1,0,0,0,46,1,0,7,14,0.87,85,1,0,0,1,1.35714285714286,1,1,0.0,0,0,1.0,0.0,0,0,False
2025,0,0,1,0,0,0,41,1,0,5,10,1.08,80,1,1,1,1,1.4,1,1,0.0,0,0,1.0,0.0,0,0,False
2026,0,0,1,0,1,3,22,1,0,0,1,0.81,0,1,0,0,1,7.0,7,5,1.0,1,0,1.0,0.0,0,0,False
2027,0,0,1,0,3,5,123,1,0,2,19,0.69,68,5,0,1,1,1.15789473684211,0,1,0.363636363636364,0,23,1.0,0.5,0,0,False
2028,2,0,1,4,3,4,92,1,0,1,6,1.0,72,1,0,3,1,2.375,1,1,1.0,0,203,1.0,0.5,0,0,False
2029,1,2,1,3,5,5,105,1,1,1,4,1.31,71,5,1,4,1,2.375,1,1,0.7,0,10,1.0,1.0,0,0,False
2030,0,1,1,0,3,3,43,1,0,1,5,1.07,50,5,0,0,1,2.0,1,1,0.0,0,9,1.0,1.0,0,0,False
2031,0,0,1,0,2,2,28,1,1,0,3,1.27,0,6,0,3,1,1.25,1,2,0.0,0,57,0.719298245614035,0.5,0,0,False
2032,1,0,1,0,1,1,22,1,0,0,1,1.57,0,3,0,1,1,0.5,0,2,0.6,0,0,1.0,0.0,0,0,False
2033,0,0,1,0,1,1,27,1,0,0,2,1.29,0,4,0,5,1,1.5,1,2,0.0,0,0,1.0,0.0,0,0,False
2034,0,0,1,0,0,1,42,1,2,3,12,0.29,50,4,0,8,2,2.07142857142857,0,0,0.9375,0,24,1.0,1.0,0,0,False
2035,3,0,1,0,0,5,100,1,0,2,11,1.25,60,1,0,1,1,4.0,1,1,0.470588235294118,0,207,1.0,0.5,0,0,False
2036,1,0,1,12,0,2,105,1,1,6,26,0.37,93,1,0,1,1,4.32142857142857,1,1,0.666666666666667,0,0,1.0,1.0,0,0,False
2037,0,0,1,0,0,0,27,1,0,6,9,0.24,77,1,6,2,1,2.88888888888889,0,0,1.75,0,163,0.92258064516129,0.5,0,0,False
2038,0,0,1,0,0,1,22,1,0,0,2,1.29,0,2,0,0,1,1.5,1,1,0.0,0,51,1.0,0.5,0,0,False
2039,0,0,1,0,0,1,23,1,0,0,2,1.35,0,2,0,0,1,1.5,1,1,0.0,0,52,1.0,0.5,0,0,False
2040,0,0,1,0,0,1,21,1,0,0,2,1.24,0,2,0,0,1,1.5,1,1,0.0,0,50,1.0,0.5,0,0,False
2041,0,0,1,0,0,1,21,1,0,0,2,0.37,0,2,0,0,1,1.5,1,1,0.0,0,90,1.0,0.5,0,0,False
2042,0,0,3,2,2,0,20,1,0,0,2,0.43,50,1,0,8,1,4.0,4,1,2.25,0,75,1.0,1.0,0,0,False
2043,2,0,4,0,3,1,34,1,0,0,1,0.27,0,1,0,5,1,4.0,1,1,3.33333333333333,0,191,0.729411764705882,0.5,0,1,False
2044,0,0,1,17,1,1,29,1,0,0,1,1.32,100,1,0,0,1,0.0,0,0,0.0,0,56,1.0,1.0,0,0,False
2045,0,0,1,0,3,2,28,1,0,0,3,0.17,0,1,0,2,1,10.0,9,9,5.0,3,223,0.895238095238095,0.5,0,0,False
2046,0,0,1,3,1,3,23,1,0,0,1,0.64,0,1,0,0,1,5.0,5,3,2.0,2,68,1.0,1.0,0,0,False
2047,0,0,1,2,3,1,25,1,0,0,3,0.27,66,1,0,0,1,1.66666666666667,1,1,0.0,0,130,1.0,1.0,0,0,False
2048,0,11,2,28,13,1,58,1,0,2,4,0.14,90,2,0,6,1,4.33333333333333,0,0,1.88888888888889,0,71,0.863198458574181,1.0,0,0,False
2049,0,0,1,0,2,0,20,1,0,2,5,0.61,70,2,0,0,1,1.8,0,1,1.0,0,0,1.0,0.0,0,0,False
2050,0,1,2,3,3,0,24,1,0,0,2,0.3,66,1,0,3,1,3.0,1,6,3.16666666666667,1,0,1.0,0.0,0,0,False
2051,0,0,3,19,6,6,56,1,0,0,6,0.1,66,1,0,4,1,12.1666666666667,5,11,3.375,2,136,0.798219584569733,1.0,0,0,False
2052,0,0,5,0,1,0,18,1,0,0,1,0.2,0,1,0,1,1,6.0,6,12,2.0,2,0,1.0,0.0,0,0,False
2053,0,0,1,1,0,0,24,1,0,5,3,0.65,44,1,0,0,1,4.33333333333333,2,2,1.2,0,0,1.0,0.0,0,0,False
2054,1,0,1,1,0,1,326,3,6,5,5,1.81,90,2,5,7,2,2.83333333333333,0,1,0.941176470588235,0,0,0.944356120826709,0.0,0,2,False
2055,0,0,1,0,0,0,20,1,1,0,0,2.5,0,3,0,0,1,0.0,0,1,0.0,0,0,1.0,0.0,0,0,False
2056,0,0,1,0,0,0,20,1,1,0,0,2.5,0,3,0,0,1,0.0,0,1,0.0,0,0,1.0,0.0,0,0,False
2057,1,1,1,0,0,0,35,1,0,5,4,0.74,53,1,0,1,2,3.16666666666667,1,1,0.888888888888889,0,0,1.0,0.0,0,0,False
2058,3,0,1,1,0,1,44,1,0,10,9,0.23,83,1,0,11,3,3.08333333333333,0,0,1.42857142857143,0,0,1.0,0.0,0,0,False
2059,3,0,1,3,4,1,29,1,0,4,6,0.3,68,1,0,4,2,3.0,1,2,1.18181818181818,0,0,1.0,0.0,0,0,False
2060,0,0,1,0,0,0,15,1,0,0,1,2.5,0,0,0,1,0,1.0,1,0,0.0,0,0,1.0,0.0,0,0,False
2061,1,0,1,0,7,5,60,1,0,1,7,1.46,87,2,0,0,1,34.5,0,1,0.4,0,1,1.0,1.0,0,0,False
2062,0,0,1,0,0,5,99,1,5,3,6,1.48,78,1,13,3,3,32.6363636363636,0,0,0.230769230769231,0,3,0.990521327014218,0.5,0,1,False
2063,0,0,1,0,0,5,53,1,4,0,0,1.18,0,2,4,3,1,2.0,2,0,1.0,0,0,1.0,0.0,0,0,False
2064,0,0,1,5,0,3,68,1,5,2,1,0.49,66,3,4,3,2,4.16666666666667,1,0,1.5,0,0,1.0,0.0,0,0,False
2065,0,0,1,0,0,8,47,1,0,0,3,5.88,0,0,2,1,0,1.0,1,1,0.0,0,0,1.0,1.0,0,0,False
2066,0,0,0,9,0,0,69,1,0,0,0,5.31,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,0.0,0,0,False
2067,0,0,1,0,1,1,23,1,0,0,1,2.09,0,1,0,2,1,1.0,1,2,0.0,0,0,1.0,0.0,0,0,False
2068,0,0,1,3,0,5,67,1,0,0,6,5.15,100,0,1,1,0,0.0,0,0,0.0,0,0,1.0,0.0,0,0,False
2069,1,0,1,0,1,2,26,1,0,0,1,1.73,0,3,0,1,1,1.0,1,2,0.6,0,1,0.981481481481482,1.0,0,1,False
