File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
1476,0,0,1,0,3,2,25,1,0,0,1.14,0,0,2,0,3,1,0.0,0,6,1,0,0.5,0,3,0,False
1477,0,0,1,0,3,1,37,2,0,1,1.19,0,33,5,0,6,2,0.75,0,1,0,0,0.5,0,4,1,False
1478,0,0,1,0,3,1,27,1,0,0,2.25,0,0,4,0,2,1,0.5,0,1,0,2,0.5,0,5,0,True
1479,0,0,1,0,4,1,27,2,1,1,0.93,0,0,5,0,9,2,1.5,1,2,0,7,0.6,0,1,0,False
1480,0,0,1,0,0,1,23,3,1,0,0.52,0,0,3,0,9,2,1.0,0,1,0,9,0.6,0,1,0,False
1481,0,0,1,0,1,1,28,2,0,0,1.22,0,0,6,0,2,1,1.5,0,4,0,2,0.6,0,1,0,False
1482,5,0,1,0,7,1,102,1,0,1,0.97,0,75,1,0,0,1,2.2,0,1,0,18,0.333333333333333,0,1,1,False
1483,0,0,1,0,3,1,27,1,0,0,2.25,0,0,4,0,2,1,0.5,0,1,0,0,0.5,0,3,1,False
1484,0,0,1,0,6,1,53,1,1,0,1.96,0,0,3,0,5,1,2.25,1,2,0,0,0.5,0,1,0,False
1485,0,0,1,0,3,1,35,2,0,0,2.19,0,0,4,0,2,2,1.5,1,2,0,0,0.5,0,1,0,False
1486,0,0,1,0,7,1,52,2,0,2,1.53,2,0,6,0,8,2,1.0,1,1,0,0,0.5,0,1,0,False
1487,0,0,1,0,5,1,32,1,0,0,2.29,0,0,6,2,1,1,3.5,3,2,0,0,0.5,0,3,0,False
1488,0,0,1,0,5,1,32,1,0,0,2.46,0,0,7,0,1,1,2.5,2,2,0,0,0.5,0,3,0,False
1489,0,0,1,0,5,1,32,1,0,0,2.46,0,0,7,0,1,1,2.0,2,2,0,0,0.5,0,3,0,False
1490,0,0,1,0,0,1,26,1,0,0,2.89,0,0,7,0,1,1,0.0,0,5,0,41,0.5,0,3,0,False
1491,0,0,1,0,0,1,26,1,0,0,3.25,0,0,7,0,0,1,0.0,0,3,0,40,0.5,0,3,0,False
1492,0,0,1,0,7,1,35,1,0,0,2.69,0,0,7,0,1,1,2.0,2,2,0,52,0.333333333333333,0,3,0,False
1493,0,0,1,0,3,1,27,1,0,0,2.25,0,0,4,0,2,1,0.5,0,1,0,2,0.333333333333333,0,5,0,False
1494,0,0,1,0,5,1,47,2,0,2,1.09,0,62,6,2,7,2,1.8,0,1,0,99,0.333333333333333,0,1,0,False
1495,0,0,1,0,7,1,35,1,0,0,2.5,0,0,6,1,1,1,2.5,2,2,0,53,0.333333333333333,0,3,0,False
1496,0,0,1,0,5,1,63,2,0,2,1.02,0,80,6,0,5,1,1.14285714285714,0,0,0,0,0.5,0,2,0,False
1497,2,0,1,0,5,1,78,5,3,2,0.67,1,83,6,0,9,2,1.4,0,1,0,0,0.5,0,1,0,False
1498,0,0,1,0,3,1,37,1,2,1,1.12,0,60,4,0,7,1,1.4,0,1,0,1,0.333333333333333,0,1,0,False
1499,2,0,1,0,5,1,74,5,3,2,0.67,1,83,6,0,10,2,1.44444444444444,0,2,0,0,0.5,0,1,0,False
1500,0,0,1,0,6,1,37,1,1,0,1.95,0,100,3,27,3,1,2.5,1,1,0,0,0.5,0,1,0,False
1501,0,0,1,0,0,1,31,2,0,0,1.0,0,0,6,0,6,2,2.0,0,4,0,1,0.333333333333333,0,1,0,False
1502,0,0,1,0,3,1,32,1,1,0,1.52,0,0,5,76,3,1,1.0,0,0,0,0,0.5,0,3,0,False
1503,0,0,1,0,4,1,45,2,0,1,1.88,0,0,6,0,4,1,1.66666666666667,1,2,0,0,0.5,0,2,0,False
1504,0,0,1,0,3,1,93,6,0,2,0.7,0,76,8,0,8,2,1.14285714285714,0,1,0,6,0.333333333333333,0,1,0,False
1505,0,0,1,0,4,1,41,1,0,0,1.58,0,0,7,0,3,1,1.0,1,1,0,0,0.5,0,2,0,False
1506,0,0,1,0,4,1,62,4,0,0,1.35,0,0,7,0,5,1,1.0,1,1,0,0,0.5,0,1,0,False
1507,0,0,1,0,5,1,98,1,0,7,1.32,0,85,1,0,0,2,1.0,1,1,0,0,0.5,0,2,0,False
1508,0,0,1,0,3,1,24,1,0,0,2.67,0,0,3,0,2,1,1.0,1,1,0,0,0.5,0,3,0,False
1509,0,0,1,0,0,3,27,1,0,0,1.12,0,0,6,0,1,1,3.0,3,4,1,0,0.5,0,3,0,False
1510,0,0,1,0,0,1,16,1,1,1,1.23,0,50,7,0,4,1,0.5,0,1,0,0,0.5,0,4,0,False
1511,0,0,1,0,0,1,16,1,1,1,0.94,0,0,3,0,4,1,1.66666666666667,1,1,0,0,0.5,0,4,0,False
1512,0,0,1,0,0,1,16,1,1,1,1.14,0,0,4,0,2,1,2.0,1,1,0,0,0.5,0,4,0,False
1513,0,0,1,0,3,1,67,1,0,5,0.82,0,75,1,0,0,2,2.64285714285714,0,1,0,0,0.5,0,2,1,False
1514,0,3,1,0,4,1,35,1,0,0,5.0,0,0,0,1,2,0,1.0,1,1,0,0,0.5,0,3,0,False
1515,1,0,1,0,2,2,58,5,2,5,0.59,0,55,1,0,3,2,3.07692307692308,0,1,0,0,0.5,0,1,1,False
1516,4,0,1,1,2,1,40,1,0,2,0.85,0,87,1,0,1,1,2.5,0,1,0,0,0.5,0,2,0,False
1517,0,0,1,0,3,1,43,1,0,4,1.39,0,67,1,0,0,1,2.42857142857143,1,1,0,0,0.5,0,2,0,False
1518,0,0,1,0,0,1,21,1,0,0,2.62,0,0,5,2,2,1,1.0,1,3,0,0,0.5,0,3,0,False
1519,0,0,1,0,0,1,24,1,1,0,1.26,0,0,2,3,3,1,1.0,0,1,0,0,0.5,0,1,0,False
1520,0,0,1,0,1,1,27,1,2,1,1.42,0,33,3,3,2,1,2.0,1,1,0,0,0.5,0,3,0,False
1521,0,0,1,0,0,1,22,1,1,0,1.1,0,0,6,3,5,1,0.5,0,1,0,0,0.5,0,1,0,False
1522,0,0,1,0,3,2,45,1,1,2,1.22,0,75,4,0,4,1,2.0,0,1,0,1,0.333333333333333,0,1,0,False
1523,0,0,1,0,0,1,22,1,0,0,1.57,0,0,6,0,4,1,1.0,1,3,0,0,0.5,0,3,0,False
1524,0,0,1,0,0,1,16,1,1,0,1.07,0,0,3,0,6,1,0.5,0,2,0,0,0.5,0,3,0,False
1525,0,0,1,0,0,1,16,1,1,0,1.14,0,0,4,0,4,1,1.0,0,2,0,0,0.5,0,3,0,False
1526,0,0,1,0,0,1,16,1,1,0,1.6,0,0,7,0,2,1,0.0,0,1,0,0,0.5,0,3,0,False
1527,0,0,1,0,0,1,16,1,1,1,1.14,0,0,4,0,2,1,2.0,1,1,0,0,0.5,0,3,0,False
1528,1,0,1,0,0,1,16,1,1,0,1.0,0,0,7,0,5,1,0.333333333333333,0,1,0,0,0.5,0,3,0,False
1529,35,27,1,1,1,2,289,23,31,26,0.26,0,95,3,16,19,2,2.80152671755725,0,0,0,0,1.0,0,2,2,False
1530,0,0,1,1,5,1,35,1,0,0,1.75,0,0,3,0,0,1,0.666666666666667,0,2,0,0,0.5,0,3,1,False
1531,0,0,1,1,5,1,46,1,0,0,0.72,0,0,2,0,18,1,1.0,0,1,0,42,0.4,0,1,0,False
1532,0,0,1,1,4,1,24,1,0,0,3.43,0,0,2,0,0,1,0.0,0,2,0,0,0.5,0,3,0,False
1533,0,0,1,1,5,1,34,1,0,0,1.79,0,0,3,0,0,1,0.666666666666667,0,2,0,0,0.5,0,3,0,False
1534,0,0,1,1,5,1,34,1,0,0,1.7,0,0,3,0,0,1,0.666666666666667,0,2,0,0,0.5,0,3,1,False
1535,0,0,1,1,4,1,32,1,0,0,1.68,0,0,3,0,0,1,0.666666666666667,0,2,0,0,0.5,0,3,1,False
1536,0,0,1,1,6,1,45,1,0,0,1.02,1,100,3,0,1,1,0.5,0,2,0,0,0.5,0,2,1,False
1537,3,0,1,1,4,1,60,1,0,0,0.42,3,0,3,0,3,1,1.66666666666667,0,2,0,2,0.666666666666667,0,3,0,False
1538,0,0,1,0,3,1,38,1,2,1,0.72,0,70,2,0,4,1,0.6,0,1,0,6,0.75,0,3,1,False
1539,0,0,1,1,5,1,36,1,0,0,1.8,0,0,3,0,0,1,0.666666666666667,0,2,0,0,0.5,0,3,0,False
1540,0,0,1,1,5,1,34,1,0,0,1.79,0,0,3,0,0,1,0.666666666666667,0,2,0,0,0.5,0,3,1,False
1541,0,0,1,0,1,1,25,1,2,1,0.64,1,33,2,0,0,1,1.66666666666667,1,1,0,8,0.5,0,1,0,False
1542,0,0,1,1,5,1,35,1,0,0,1.4,0,0,3,0,0,1,0.666666666666667,0,2,0,2,0.333333333333333,0,3,1,False
1543,0,0,1,1,5,1,34,1,0,0,0.89,1,0,3,0,0,1,0.666666666666667,0,2,0,0,0.5,0,2,0,False
1544,0,0,1,0,5,2,60,2,1,8,0.48,3,61,2,0,19,2,3.14285714285714,0,1,0,16,0.333333333333333,0,3,0,False
1545,0,0,1,0,0,1,25,1,0,0,2.78,0,0,5,0,1,1,1.0,1,1,0,0,0.5,0,4,0,False
1546,0,0,1,1,5,1,34,1,0,0,0.49,3,0,3,0,0,1,0.666666666666667,0,2,0,0,0.5,0,2,0,False
1547,0,0,1,1,13,1,60,1,0,0,1.76,1,66,3,0,0,1,1.0,1,2,0,3,0.25,0,2,1,False
1548,0,0,1,1,5,1,34,1,0,0,1.7,0,0,3,0,0,1,0.666666666666667,0,2,0,59,0.333333333333333,0,3,1,False
1549,0,0,1,1,6,1,80,1,0,0,1.07,0,100,2,14,1,1,4.66666666666667,0,1,0,2,0.333333333333333,0,2,3,False
1550,0,0,1,0,3,2,50,1,0,2,0.65,0,43,1,0,9,2,1.25,1,2,0,3,0.25,0,3,0,False
1551,0,7,1,0,7,1,75,1,0,0,5.77,0,0,0,1,0,0,0.0,0,0,0,2,0.333333333333333,0,3,0,False
1552,0,0,1,0,3,1,47,1,0,1,1.21,0,0,1,0,6,2,1.125,1,2,0,16,0.4,0,3,0,False
1553,0,7,1,0,6,1,67,1,0,0,5.58,0,0,0,1,0,0,0.0,0,1,0,22,0.4,0,2,1,False
1554,0,0,1,0,3,1,56,1,0,1,1.14,0,0,1,0,3,2,1.54545454545455,1,2,0,0,0.5,0,3,0,False
1555,0,10,1,0,6,1,89,1,0,0,6.36,0,0,0,1,0,0,0.0,0,0,0,0,0.5,0,2,1,False
1556,0,0,1,0,3,1,38,1,0,1,2.0,0,0,1,0,2,2,1.6,1,2,0,0,0.5,0,3,0,False
1557,0,4,1,0,5,1,42,1,0,0,4.67,0,0,0,1,0,0,0.0,0,0,0,0,0.5,0,2,1,False
1558,1,0,3,0,6,5,62,1,0,2,0.41,1,41,1,0,13,3,4.25,0,1,0,5,0.5,0,3,1,False
1559,0,0,1,0,3,1,77,1,0,1,1.0,0,0,1,0,3,2,1.5,1,2,0,0,0.5,0,3,0,False
1560,0,17,1,0,5,1,115,1,0,0,5.23,0,0,0,1,0,0,0.0,0,0,0,4,0.333333333333333,0,2,1,False
1561,0,0,1,0,3,1,38,1,0,1,1.52,0,0,1,0,2,2,1.6,1,2,0,0,0.5,0,3,0,False
1562,0,4,1,0,12,1,69,1,0,0,8.62,0,0,0,1,0,0,0.0,0,0,0,0,0.5,0,2,1,False
1563,0,0,1,0,3,1,44,1,0,1,1.29,0,0,1,0,2,2,1.57142857142857,1,2,0,0,0.333333333333333,0,3,0,False
1564,0,6,1,0,7,1,68,1,0,0,5.67,0,0,0,1,0,0,0.0,0,0,0,0,0.333333333333333,0,2,1,False
1565,0,0,1,0,4,2,49,1,1,2,0.69,0,64,1,0,4,2,1.28571428571429,0,2,1,0,0.5,0,3,0,False
1566,0,5,1,0,10,1,72,1,0,0,6.55,0,0,0,1,0,0,0.0,0,0,0,0,0.5,0,2,1,False
1567,0,0,1,0,3,1,59,1,0,1,0.92,0,0,1,0,4,2,1.25,1,2,0,0,0.5,0,3,0,False
1568,0,11,1,0,4,1,71,1,0,0,3.74,0,0,0,1,0,0,0.0,0,0,0,0,0.5,0,3,0,False
1569,0,0,1,0,3,1,35,1,0,1,1.59,0,0,1,0,3,2,1.25,1,2,0,0,0.5,0,3,0,False
1570,0,3,1,0,4,1,33,1,0,0,4.12,0,0,0,1,0,0,0.0,0,1,0,0,0.5,0,2,1,False
1571,0,0,1,0,3,1,41,1,0,1,1.41,0,0,1,0,3,2,1.33333333333333,1,2,0,0,0.5,0,3,0,False
1572,0,5,1,0,5,1,47,1,0,0,5.22,0,0,0,1,0,0,0.0,0,0,0,0,0.5,0,2,1,False
1573,0,1,1,1,0,2,16,1,0,0,2.29,0,0,1,0,0,1,15.0,15,3,0,0,0.5,0,2,1,False
1574,0,0,1,0,4,2,52,3,1,2,1.11,0,50,2,0,1,2,1.66666666666667,0,0,0,0,0.5,0,1,0,False
1575,0,0,1,2,8,1,46,1,0,0,2.71,1,0,1,0,2,1,1.0,1,2,0,2,0.5,0,1,0,False
1576,0,0,1,0,0,1,26,1,0,0,5.2,1,0,2,0,0,1,0.0,0,1,0,12,0.666666666666667,0,2,0,False
1577,1,0,1,0,5,2,75,1,0,3,1.19,0,66,1,0,4,2,4.4,2,1,0,47,0.25,0,2,0,True
1578,1,0,1,0,2,1,28,1,1,1,1.33,0,33,3,0,3,1,2.33333333333333,1,1,0,0,0.5,0,3,0,False
1579,0,0,1,0,0,1,28,1,1,0,2.33,0,0,4,0,3,1,0.0,0,6,0,0,0.5,0,3,1,False
1580,0,1,1,0,6,1,28,1,0,0,2.33,0,0,0,0,0,0,1.0,1,1,0,0,0.5,0,2,1,False
1581,0,0,1,0,5,2,83,4,0,2,1.3,0,50,2,0,7,2,2.4,2,1,0,10,0.25,0,3,1,False
1582,0,0,1,0,8,1,46,1,0,0,3.07,2,100,2,0,3,1,0.0,0,4,0,0,0.5,0,3,0,False
1583,0,0,1,0,2,1,37,3,0,4,0.42,0,100,2,0,8,2,1.33333333333333,0,2,0,9,0.25,0,2,0,True
1584,0,0,0,0,0,0,21,1,0,0,5.25,0,0,1,0,0,1,0.0,0,0,0,0,0.5,0,2,1,False
1585,0,0,0,0,0,0,21,1,0,0,5.25,0,0,1,0,0,1,0.0,0,0,0,0,0.5,0,3,0,False
1586,0,0,1,0,0,1,22,1,0,3,1.16,0,66,1,0,3,1,1.0,1,1,0,0,0.5,0,3,0,False
1587,0,0,1,1,7,1,26,1,0,0,1.13,3,100,1,0,4,1,0.0,0,5,0,4,0.333333333333333,0,1,0,False
1588,0,0,1,1,5,1,24,1,0,0,1.41,3,100,1,0,2,1,0.0,0,4,0,1,0.333333333333333,0,3,0,False
1589,0,0,1,1,5,2,24,1,0,0,1.14,3,100,1,0,3,1,1.0,1,4,1,2,0.333333333333333,0,1,0,False
1590,0,0,1,1,9,1,28,1,0,0,1.65,6,100,1,0,2,1,0.0,0,4,0,1,0.333333333333333,0,1,0,False
1591,0,0,1,0,3,1,67,1,0,5,1.02,0,75,1,0,0,2,3.14285714285714,0,1,0,0,0.5,0,2,0,False
1592,0,0,1,0,3,1,42,1,1,0,1.62,0,0,1,0,5,2,1.0,0,0,0,1,0.333333333333333,0,1,0,False
1593,4,0,1,1,2,1,40,1,0,2,0.95,0,87,1,0,1,1,2.5,0,1,0,0,0.5,0,2,0,False
1594,1,0,1,0,2,2,56,5,2,5,0.62,0,55,1,0,2,2,3.61538461538462,1,1,0,0,0.5,0,2,0,False
1595,0,0,1,1,3,1,25,1,0,0,4.17,0,0,1,0,2,1,2.0,2,3,0,0,0.5,0,3,0,False
1596,0,0,2,0,3,2,42,1,2,1,1.0,0,16,3,0,3,1,1.33333333333333,1,1,0,0,0.5,0,2,0,False
1597,0,0,1,0,5,1,180,2,0,14,1.18,0,88,1,0,3,2,1.48387096774194,1,1,0,1,0.333333333333333,0,1,1,False
1598,0,0,1,0,2,1,83,17,5,2,0.4,0,91,8,0,18,2,1.08,0,0,0,0,0.5,0,1,0,False
1599,0,0,1,0,0,1,23,4,1,0,0.31,3,0,5,0,3,2,0.5,0,0,0,0,0.5,0,2,0,False
1600,0,0,1,1,1,1,22,1,2,1,0.69,0,83,3,0,8,1,0.666666666666667,0,1,0,3,0.333333333333333,0,1,0,False
1601,0,0,1,0,4,1,43,1,0,1,2.05,0,0,1,0,0,2,1.0,1,1,0,0,0.5,0,2,0,False
1602,0,0,1,0,0,1,21,1,0,1,0.84,0,0,1,0,1,1,1.83333333333333,1,1,0,0,0.5,0,4,0,False
1603,0,0,1,0,0,1,16,2,0,0,1.07,1,0,5,0,2,2,0.0,0,3,0,0,0.5,0,3,0,False
1604,3,0,1,3,0,2,21,1,0,4,0.35,1,72,1,0,1,1,2.66666666666667,1,1,0,0,0.5,0,2,0,False
1605,0,0,1,1,0,1,16,1,2,0,0.67,0,0,3,0,5,1,0.2,0,1,0,0,0.5,0,2,0,False
1606,0,0,1,0,3,1,26,1,0,0,1.18,0,100,1,0,1,2,1.0,0,0,0,0,0.5,0,2,0,False
1607,0,0,1,0,6,1,36,1,0,2,2.4,0,33,1,1,0,2,2.33333333333333,2,1,0,5,0.333333333333333,0,3,0,False
1608,0,0,1,0,6,2,36,1,1,0,1.89,0,0,2,1,2,1,2.0,1,0,0,5,0.333333333333333,0,2,0,False
1609,0,1,1,0,8,1,29,1,0,0,9.67,0,0,0,1,1,0,1.0,1,0,0,0,0.5,0,2,0,False
1610,0,2,1,0,2,1,35,2,0,3,1.03,0,41,1,1,2,2,2.4,1,0,0,0,0.5,0,2,0,False
1611,0,0,1,0,6,1,49,1,1,1,1.23,0,70,3,0,1,1,2.8,1,1,0,2,0.5,0,2,0,False
1612,1,0,1,2,6,2,90,1,0,6,0.63,1,80,1,0,3,2,3.18181818181818,0,1,0,0,0.5,0,2,0,False
