File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,target
1427,0,0,1,0,0,2,2,1,0,0,1,0.9,0,0,4,0,1,1,0.0,0,7,1,1.0,0.0,0,True
1428,0,0,1,0,0,1,1,1,1,0,0,3.5,0,0,7,0,0,1,0.0,0,1,0,0.758620689655172,0.0,0,False
1429,0,0,1,1,0,0,1,2,3,1,5,0.45,0,50,2,0,4,2,0.75,0,0,0,0.532467532467532,0.0,0,False
1430,0,0,2,2,0,7,4,1,1,0,1,0.41,4,50,6,0,3,1,2.0,0,1,0,0.663865546218487,0.0,0,False
1431,0,0,1,1,2,1,1,1,3,2,4,0.28,1,85,6,0,13,1,2.0,0,1,0,0.507142857142857,0.0,0,False
1432,0,0,1,0,0,0,1,1,1,0,0,1.78,0,0,4,0,0,1,0.0,0,3,0,0.964285714285714,0.0,1,False
1433,0,0,1,3,0,0,2,3,2,11,13,0.14,1,68,2,0,6,2,3.26666666666667,0,0,0,0.975806451612903,0.666666666666667,2,False
1434,0,0,1,1,2,2,1,3,3,2,8,0.27,1,77,6,0,12,2,2.18181818181818,0,1,0,0.738916256157635,0.0,1,False
1435,0,0,1,1,0,1,1,1,2,1,0,0.86,1,25,4,0,6,1,1.5,1,6,0,0.777777777777778,0.0,0,False
1436,0,0,1,0,0,0,1,1,5,1,0,0.52,0,60,6,0,2,1,1.0,0,1,0,1.0,0.0,0,False
1437,0,0,1,0,0,0,1,1,5,1,0,0.61,0,60,5,1,2,1,1.4,0,1,0,1.0,0.0,0,False
1438,0,0,1,0,0,0,1,1,2,1,0,0.94,0,100,6,0,1,1,0.5,0,3,0,1.0,0.0,0,False
1439,0,0,1,0,2,0,1,1,1,0,2,1.13,0,0,7,0,0,1,0.666666666666667,0,1,0,1.0,0.0,0,False
1440,0,0,1,3,0,0,2,1,7,6,1,0.23,1,79,2,0,11,1,3.5,1,1,0,0.544871794871795,0.0,1,False
1441,0,0,1,0,0,0,1,1,2,0,0,1.9,0,0,3,0,0,1,1.0,0,1,0,0.575757575757576,0.0,0,False
1442,0,1,1,0,0,4,1,1,0,0,0,4.8,0,0,0,1,0,0,2.0,2,1,0,0.787878787878788,0.0,0,False
1443,0,0,1,1,0,0,2,1,3,3,7,0.24,1,77,2,0,8,1,2.4,0,1,0,0.691729323308271,0.0,0,False
1444,0,0,1,1,0,0,2,1,1,1,1,0.65,0,25,3,0,6,1,7.5,6,3,0,0.677966101694915,0.0,0,False
1445,0,0,1,1,0,0,2,1,1,1,1,0.67,0,25,3,0,5,1,6.5,6,3,0,0.701754385964912,0.0,0,False
1446,0,0,1,0,0,0,1,1,1,1,6,0.65,0,57,5,0,4,1,1.71428571428571,1,1,0,0.838235294117647,0.0,0,False
1447,0,0,1,1,0,0,1,2,3,1,1,0.43,1,50,4,0,11,2,2.5,2,1,0,0.8,0.0,0,False
1448,0,0,1,0,0,0,1,1,0,2,6,0.57,0,50,1,0,0,2,2.16666666666667,0,1,0,1.0,1.0,0,False
1449,1,0,1,1,0,0,2,1,0,2,7,0.26,0,66,1,0,0,1,10.5,1,1,0,0.692307692307692,1.0,0,False
1450,0,0,1,0,0,0,1,1,2,0,0,1.25,0,0,5,0,0,1,0.5,0,2,0,0.875,0.0,0,False
1451,0,0,2,4,0,3,3,1,3,1,1,0.31,3,75,2,0,5,1,3.25,1,3,0,0.48502994011976,0.0,1,False
1452,2,0,1,1,0,0,1,1,6,11,35,0.06,4,81,4,1,13,1,4.55813953488372,2,1,0,0.631156930126002,1.0,1,True
1453,0,0,1,0,0,0,1,1,2,1,3,0.95,0,60,3,0,1,1,0.6,0,0,0,0.647058823529412,0.0,0,False
1454,0,0,1,0,0,0,1,1,0,2,6,0.83,0,66,1,0,0,2,1.5,0,0,0,0.796296296296296,0.0,0,False
1455,2,0,1,1,0,1,2,5,2,11,19,0.24,0,86,4,0,7,2,1.8695652173913,0,0,0,0.996031746031746,0.5,1,False
1456,3,0,1,0,3,0,1,1,3,0,2,0.22,1,0,7,0,5,1,1.625,0,1,0,1.0,1.0,0,False
1457,1,0,1,0,1,0,1,1,0,0,1,1.0,0,0,1,0,3,1,1.5,0,1,0,0.75,0.0,0,False
1458,0,0,1,4,2,0,1,1,2,0,2,0.62,0,75,7,0,0,1,1.5,0,1,0,0.636363636363636,1.0,0,False
1459,1,0,1,1,0,1,4,1,2,2,2,0.26,3,66,2,0,6,1,2.4,0,1,0,0.755102040816326,1.0,0,False
1460,4,0,1,0,0,0,2,1,2,2,2,0.31,1,81,2,0,3,1,2.375,0,0,0,0.706521739130435,1.0,0,False
1461,1,0,1,0,0,0,2,1,2,5,1,0.36,3,50,2,0,8,1,2.5,0,1,0,1.0,0.0,0,False
1462,0,0,1,3,0,0,1,1,0,2,17,0.3,0,90,2,0,0,1,0.647058823529412,0,0,0,1.0,0.0,0,False
1463,0,0,1,0,0,0,1,1,0,2,23,0.2,0,89,1,0,0,2,0.304347826086957,0,0,0,1.0,0.0,0,False
1464,0,0,1,3,0,0,1,1,0,4,22,0.22,0,86,2,0,1,1,1.31818181818182,0,0,0,1.0,0.0,0,False
1465,0,0,1,0,0,0,1,1,0,1,6,0.65,0,33,2,0,0,1,0.833333333333333,0,1,0,1.0,0.0,0,False
1466,0,0,1,3,0,0,1,1,0,2,5,0.64,0,68,6,0,1,1,2.6,2,1,0,1.0,0.0,0,False
1467,0,0,1,0,0,0,1,1,0,1,27,0.47,0,92,2,0,0,1,0.148148148148148,0,0,0,1.0,0.0,0,False
1468,0,0,1,0,2,0,1,1,2,0,2,0.94,0,0,7,0,0,1,0.5,0,1,0,0.51219512195122,0.0,0,False
1469,0,0,1,0,0,0,2,1,3,3,3,0.41,0,44,3,1,2,1,2.83333333333333,1,2,0,0.802197802197802,0.0,0,False
1470,2,0,1,1,0,1,2,4,2,8,13,0.29,1,71,4,0,6,2,3.05882352941176,0,0,0,1.0,1.0,0,False
1471,0,0,1,3,0,1,2,1,8,7,2,0.24,0,84,2,1,7,2,3.2,1,1,0,0.813559322033898,0.0,0,False
1472,0,0,1,0,0,0,1,1,6,2,0,0.39,0,58,6,6,6,1,2.0,0,1,0,0.717948717948718,1.0,1,False
1473,0,0,1,0,0,1,1,1,1,0,0,3.0,0,0,6,0,0,1,0.0,0,2,0,0.774193548387097,0.0,0,False
1474,0,0,1,0,0,0,1,1,4,2,0,0.69,0,50,5,1,2,1,1.5,1,2,0,0.857142857142857,0.0,0,False
1475,0,0,1,1,0,0,2,3,9,7,13,0.13,0,82,2,2,13,2,2.18181818181818,0,0,0,0.83271375464684,0.0,0,False
1476,0,0,1,1,0,1,1,1,3,2,0,0.8,0,55,3,2,5,1,3.33333333333333,2,2,0,0.765625,0.0,0,False
1477,0,0,1,1,0,0,1,1,3,3,1,0.57,0,75,3,0,6,1,1.25,0,1,0,0.727272727272727,1.0,0,False
1478,0,0,1,0,2,0,1,1,1,0,2,1.21,0,0,7,0,0,1,0.666666666666667,0,1,0,0.540540540540541,0.0,0,False
1479,0,0,1,0,1,1,1,1,3,0,2,0.51,1,0,5,0,11,1,0.8,0,0,0,0.71,0.0,0,False
1480,1,0,1,13,0,1,2,4,0,5,10,0.18,3,83,2,0,14,2,4.36363636363636,0,0,0,0.655063291139241,1.0,0,False
1481,1,0,1,7,0,0,2,4,0,5,10,0.13,0,85,2,0,14,2,3.27272727272727,0,0,0,0.607305936073059,1.0,0,False
1482,1,0,1,2,0,0,1,3,0,0,3,0.23,7,50,2,0,10,2,2.0,1,2,0,0.516556291390728,0.5,0,False
1483,0,0,1,2,0,5,3,1,0,0,1,0.67,0,0,3,0,0,1,4.0,4,17,1,0.707692307692308,0.0,1,False
1484,0,0,1,0,0,3,2,1,0,0,2,0.87,0,0,3,0,0,2,1.0,0,0,0,0.777777777777778,0.0,0,False
1485,0,0,1,1,0,1,2,1,3,0,1,0.69,1,75,5,0,1,1,2.5,0,2,0,0.797297297297297,0.0,0,False
1486,0,0,1,1,0,0,1,2,8,5,1,0.28,1,77,4,0,2,2,3.0,0,1,0,0.779310344827586,0.0,0,False
1487,0,0,1,0,0,2,1,1,1,0,2,2.08,0,0,5,0,0,1,0.0,0,0,0,0.833333333333333,0.0,0,False
1488,0,0,1,1,0,0,1,1,4,3,3,0.36,0,67,4,1,2,1,2.85714285714286,1,1,0,0.868131868131868,0.0,0,False
1489,0,0,1,3,3,0,2,1,0,0,4,0.49,0,66,4,0,0,1,2.75,1,1,0,0.761194029850746,0.0,0,False
1490,0,0,1,0,0,0,2,2,4,3,4,0.23,0,61,2,0,2,2,1.75,0,2,0,0.813953488372093,0.0,0,False
1491,1,0,1,2,0,0,1,1,9,6,1,0.2,1,78,3,1,1,1,2.90909090909091,0,1,0,0.806629834254144,0.0,1,False
1492,5,0,1,0,0,2,1,1,7,5,8,0.29,2,68,3,3,3,1,3.35,0,1,0,0.738095238095238,0.0,0,True
1493,0,0,1,0,0,7,1,1,0,1,3,2.8,0,66,2,0,0,2,0.333333333333333,0,0,0,0.523809523809524,0.0,0,False
1494,0,0,1,0,0,0,1,1,1,0,0,1.36,0,0,4,0,3,1,0.0,0,4,0,0.763157894736842,0.0,0,False
1495,0,0,1,0,0,0,1,1,1,0,0,1.27,0,0,4,0,3,1,0.0,0,5,0,0.736842105263158,0.0,0,False
1496,0,0,1,0,0,0,1,1,1,0,0,1.46,0,0,4,0,2,1,0.0,0,3,0,0.514285714285714,0.0,0,False
1497,0,0,1,4,0,4,6,1,0,1,3,0.47,5,19,5,1,1,1,4.66666666666667,2,4,1,0.598540145985402,1.0,0,False
1498,0,0,1,0,0,1,3,1,2,1,1,0.42,2,33,6,0,7,1,2.0,1,2,1,0.682352941176471,0.0,1,False
1499,0,0,1,1,0,0,2,1,1,1,1,0.7,2,50,4,0,4,1,4.5,4,4,0,0.761904761904762,0.0,0,False
1500,0,0,1,0,0,0,1,1,2,5,0,0.76,0,9,3,1,0,1,4.5,4,2,0,0.875,0.0,0,False
1501,0,0,1,0,0,0,1,1,1,0,0,2.71,0,0,6,0,0,1,0.0,0,2,0,0.75,0.0,0,False
1502,0,0,1,1,1,0,3,1,7,14,2,0.15,1,76,2,0,3,2,5.22222222222222,0,2,0,0.752688172043011,0.0,0,False
1503,0,0,1,2,1,2,2,1,6,1,0,0.84,0,72,6,0,3,1,1.66666666666667,0,2,0,0.865384615384615,0.0,0,False
1504,0,0,1,0,0,0,1,1,1,0,0,2.11,0,0,6,0,0,1,1.0,1,3,0,0.774193548387097,0.0,0,False
1505,0,0,1,1,0,1,2,1,1,1,1,0.64,3,0,5,5,1,1,6.5,4,5,1,0.716417910447761,0.0,0,False
1506,0,0,1,2,1,2,2,1,6,1,0,0.84,0,72,6,0,3,1,1.66666666666667,0,2,0,0.857142857142857,0.0,0,False
1507,0,0,1,0,0,0,1,1,1,0,0,3.17,0,0,4,0,0,1,0.0,0,1,0,0.730769230769231,0.0,0,False
1508,1,2,1,2,0,1,2,3,2,5,4,0.27,0,80,2,0,3,2,2.88888888888889,1,1,0,0.873417721518987,0.0,0,False
1509,0,0,1,0,0,0,1,1,1,0,0,2.71,0,0,4,0,0,1,0.0,0,2,0,0.655172413793103,0.0,0,False
1510,0,0,1,1,0,0,2,2,1,8,2,0.26,3,44,2,0,2,2,6.66666666666667,1,2,1,0.865546218487395,1.0,0,False
1511,0,0,1,3,0,1,2,2,6,8,5,0.19,0,86,3,0,6,2,2.90909090909091,0,1,0,0.721052631578947,1.0,0,False
1512,0,0,1,0,0,6,2,1,1,0,1,0.94,5,0,2,0,3,1,1.0,0,5,0,0.846153846153846,0.0,0,False
1513,0,1,1,0,0,1,1,3,0,0,4,0.5,3,0,2,1,3,2,0.8,0,0,0,0.860215053763441,0.0,0,False
1514,0,0,1,1,0,10,1,1,0,0,1,0.48,15,0,3,0,1,1,3.0,3,20,0,0.756756756756757,0.0,0,False
1515,0,0,1,1,0,1,1,1,13,2,3,0.43,0,95,2,1,4,1,2.25,0,1,0,0.710526315789474,1.0,1,False
1516,0,0,1,1,0,8,1,1,0,0,6,0.76,5,16,5,1,1,1,1.0,1,3,0,0.928934010152284,0.0,0,False
1517,0,0,1,0,0,0,2,1,1,1,1,0.53,2,0,6,0,6,1,1.5,0,2,0,0.676470588235294,0.0,1,False
1518,0,0,1,1,0,2,2,1,1,1,4,0.37,0,80,5,0,5,1,3.2,0,3,0,0.58974358974359,0.0,0,False
1519,0,0,1,1,0,8,1,1,0,0,6,0.52,6,16,5,1,1,1,1.0,1,3,0,0.9375,0.0,0,False
1520,0,0,1,1,0,3,1,1,1,2,6,0.27,3,42,3,2,1,1,3.57142857142857,0,1,0,0.748898678414097,0.0,0,False
1521,0,0,1,1,0,0,4,2,1,15,2,0.21,6,46,2,0,2,2,10.0,2,3,1,0.761006289308176,0.0,0,False
1522,0,0,1,1,0,0,2,2,1,8,2,0.26,3,44,2,0,2,2,6.66666666666667,1,2,1,0.766666666666667,1.0,1,False
1523,0,0,1,0,0,0,1,1,1,0,0,2.11,0,0,4,0,0,1,1.0,1,3,0,0.6875,0.0,0,False
1524,0,0,1,1,0,6,1,1,0,0,3,0.71,5,33,5,0,1,1,0.666666666666667,0,3,0,0.772727272727273,1.0,0,False
1525,2,0,1,3,2,0,1,1,8,3,16,0.21,0,80,4,0,5,1,2.34615384615385,0,1,0,0.8,0.0,2,False
1526,0,0,1,3,0,3,1,1,3,4,14,0.4,4,63,5,0,2,1,3.0,0,2,0,0.924932975871314,0.0,0,False
1527,0,0,1,0,0,0,1,1,1,2,0,1.9,0,100,6,0,1,1,0.0,0,2,0,0.8,0.0,0,False
1528,0,0,1,0,0,0,1,1,1,0,0,2.71,0,0,7,0,0,1,0.0,0,2,0,0.766666666666667,0.0,0,False
1529,0,0,1,1,0,0,1,1,7,3,0,0.38,0,75,5,5,4,1,3.14285714285714,1,2,0,0.642857142857143,0.0,0,False
1530,0,0,1,0,0,1,1,1,2,0,0,1.91,0,0,6,0,1,1,0.0,0,2,0,0.742857142857143,0.0,0,False
1531,0,0,1,0,0,2,2,1,3,2,0,0.53,0,33,6,0,2,1,2.0,2,2,1,0.88,0.0,0,False
1532,0,0,1,0,0,0,2,1,4,2,0,0.4,1,25,6,1,4,1,1.75,1,2,0,0.9,0.0,0,False
1533,0,0,1,0,0,0,1,1,3,0,0,1.4,0,0,6,0,1,1,0.0,0,2,0,0.65,1.0,0,False
1534,0,0,1,0,0,12,1,1,0,0,2,0.98,7,0,2,0,1,1,1.5,0,2,0,0.97,0.0,1,False
1535,0,0,1,0,0,1,1,2,0,7,5,0.21,5,11,2,0,2,1,3.6,1,1,0,1.0,0.0,0,False
1536,0,0,1,0,0,4,1,1,2,0,1,1.5,0,0,2,0,1,1,0.0,0,1,0,0.524590163934426,0.0,0,False
1537,0,0,1,1,0,1,1,1,0,7,25,0.48,0,85,2,1,0,2,4.48,0,1,0,0.523985239852399,0.0,2,False
1538,0,0,1,0,0,2,1,1,0,0,1,0.9,2,0,2,0,2,1,0.0,0,7,0,0.595238095238095,0.0,0,True
1539,0,0,1,0,0,0,1,1,0,4,8,0.5,0,75,1,0,0,1,1.5,1,1,0,0.69811320754717,0.0,0,False
1540,0,0,1,0,0,0,1,1,1,0,7,0.51,0,0,2,0,2,1,0.875,0,1,0,0.807228915662651,0.0,0,False
1541,0,0,1,0,0,0,1,1,1,0,1,0.94,0,0,4,0,3,1,0.5,0,2,0,1.0,1.0,0,False
1542,0,0,1,0,0,0,1,1,3,1,1,0.53,1,25,2,0,6,1,1.0,1,1,0,1.0,0.0,0,False
1543,0,0,1,0,0,0,1,1,3,1,1,0.63,0,25,2,0,5,1,1.0,1,1,0,1.0,0.0,0,False
1544,0,0,1,0,0,0,1,1,3,1,1,0.56,1,25,2,0,4,1,1.0,1,1,0,1.0,0.0,0,False
1545,0,0,1,0,0,0,1,1,1,0,0,3.33,0,0,4,0,0,1,0.0,0,1,0,0.482758620689655,0.0,0,False
1546,0,0,1,1,0,0,1,1,2,1,2,0.81,0,50,3,4,0,1,1.5,0,0,0,0.568965517241379,0.0,0,False
1547,0,0,1,1,0,0,1,1,3,3,2,0.57,1,60,2,0,2,1,1.8,0,0,0,0.641975308641975,0.0,0,False
1548,0,0,1,0,0,0,2,1,2,1,0,1.19,0,0,4,0,1,1,1.0,1,2,0,0.613636363636364,0.0,0,False
1549,0,0,1,0,0,0,1,1,1,0,0,1.73,0,0,4,0,2,1,0.0,0,5,0,0.527777777777778,0.0,0,False
1550,0,0,1,1,0,0,2,1,3,4,1,0.29,2,50,2,0,15,1,3.0,1,1,0,0.487603305785124,0.0,0,False
1551,0,0,1,0,0,0,1,1,0,0,1,2.29,0,0,3,0,0,1,0.0,0,1,0,0.576923076923077,0.0,1,False
1552,2,0,1,1,0,0,2,1,3,2,6,0.23,0,63,3,0,2,1,2.09090909090909,0,1,0,0.550632911392405,0.0,0,False
1553,1,0,1,0,0,0,1,2,0,0,8,0.31,0,0,2,0,1,2,1.22222222222222,0,0,0,0.766666666666667,0.0,0,False
1554,1,0,2,5,0,4,4,1,4,3,3,0.44,2,79,1,0,0,2,5.5,0,0,0,0.87280701754386,0.0,0,False
1555,1,0,1,0,0,1,1,1,0,0,2,0.47,1,0,2,0,0,1,1.33333333333333,1,1,0,0.513513513513513,0.0,0,False
1556,0,0,1,0,0,5,1,1,0,1,2,2.83,0,0,1,0,0,2,2.0,2,1,0,1.0,0.0,0,False
1557,1,0,1,1,0,3,2,1,3,7,5,0.58,1,66,1,2,3,2,4.22222222222222,1,1,0,1.0,0.0,0,False
1558,0,0,2,0,0,0,2,1,0,2,5,0.51,0,40,1,0,0,2,4.6,1,1,0,1.0,0.0,0,False
1559,0,0,1,0,0,6,2,1,0,1,2,1.52,1,0,1,0,1,2,3.0,3,1,0,1.0,0.0,0,False
1560,0,0,1,0,0,0,4,1,0,2,2,0.54,0,0,1,0,0,2,3.5,3,3,0,1.0,0.0,0,False
1561,1,0,2,15,0,0,4,1,6,19,5,0.07,2,85,1,0,2,2,6.83333333333333,0,2,0,0.994858611825193,0.0,1,True
1562,1,0,2,3,0,0,4,1,0,10,5,0.14,2,58,1,0,2,2,6.16666666666667,2,2,0,0.966480446927374,0.0,1,False
1563,0,0,3,2,0,7,4,1,2,3,1,0.66,3,40,2,0,0,1,4.33333333333333,3,7,1,0.958333333333333,0.0,1,False
1564,0,0,2,0,0,0,2,1,0,2,5,0.51,0,40,1,0,0,2,3.8,1,1,0,1.0,0.0,0,False
1565,2,0,1,2,0,0,3,1,2,2,4,0.16,1,59,2,0,5,1,2.75,0,0,0,1.0,0.0,0,False
1566,0,0,1,0,0,0,1,1,0,0,3,0.66,1,0,2,0,1,1,0.0,0,3,0,1.0,0.0,0,False
1567,0,0,1,1,0,0,1,1,0,0,13,0.44,0,100,3,0,0,1,1.23076923076923,1,1,0,1.0,0.0,0,True
1568,4,0,1,4,0,4,3,1,1,0,2,0.44,1,53,2,0,1,1,4.28571428571429,1,1,0,1.0,0.0,0,True
1569,0,0,1,1,0,2,1,1,7,6,6,0.95,0,86,2,1,0,1,1.84615384615385,1,1,0,1.0,0.0,0,True
1570,0,0,1,2,0,1,2,2,0,0,6,0.27,1,40,2,0,3,2,4.0,0,0,0,1.0,0.0,0,True
1571,0,0,1,0,0,0,3,4,0,2,6,0.22,1,100,2,0,2,2,1.16666666666667,0,2,0,1.0,0.0,0,True
1572,0,0,1,0,0,0,1,1,2,4,1,0.73,0,50,2,0,0,1,2.33333333333333,2,2,0,1.0,0.0,0,False
1573,0,0,2,2,0,2,2,2,0,4,13,0.65,0,70,1,0,2,1,4.69230769230769,2,1,0,1.0,1.0,0,False
1574,0,0,0,96,0,0,0,1,0,0,0,1.02,0,0,1,0,0,1,0.0,0,0,0,1.0,1.0,0,False
1575,0,3,1,1,2,2,2,1,0,5,5,0.24,0,64,1,2,1,1,8.25,3,1,0,1.0,1.0,0,False
1576,6,7,1,1,0,2,4,1,0,13,1,0.12,0,78,1,0,7,1,6.14285714285714,1,1,0,1.0,1.0,0,False
1577,0,1,1,0,0,3,1,1,0,0,0,3.0,0,0,0,1,2,0,2.0,2,0,0,1.0,1.0,0,False
1578,0,19,1,1,0,1,3,1,0,12,2,0.13,0,82,1,0,5,1,6.52380952380952,2,1,0,1.0,1.0,0,False
1579,0,2,1,1,0,3,1,1,0,0,1,0.95,0,100,2,0,2,1,5.33333333333333,0,2,0,1.0,1.0,0,False
1580,4,44,1,5,0,1,2,5,0,9,6,0.25,0,82,3,4,8,1,3.75925925925926,0,0,0,1.0,1.0,0,False
1581,1,0,1,10,0,3,1,1,0,2,7,0.92,0,86,1,0,0,2,4.375,2,1,0,1.0,1.0,0,False
1582,0,5,1,1,0,0,2,1,0,4,5,0.18,0,82,1,0,4,1,6.0,0,1,0,1.0,1.0,0,False
1583,11,12,1,4,1,4,4,13,1,37,59,0.31,1,92,2,1,28,2,6.3855421686747,0,1,0,1.0,1.0,0,False
1584,0,0,1,1,0,3,1,1,0,3,6,0.93,0,75,2,0,2,1,4.5,0,1,0,1.0,1.0,0,False
1585,0,11,1,2,0,3,2,1,0,12,26,0.39,0,90,1,0,9,2,4.40540540540541,0,1,0,1.0,1.0,0,False
1586,0,3,1,0,0,6,1,1,0,0,0,3.62,0,0,2,2,1,1,1.33333333333333,1,0,0,1.0,1.0,0,False
1587,0,1,1,0,0,6,1,1,0,0,0,2.5,0,0,2,0,1,1,2.0,2,0,0,1.0,1.0,0,False
1588,0,0,1,0,0,0,2,1,0,5,13,0.1,0,66,1,1,12,2,3.15384615384615,0,0,0,0.985148514851485,0.0,1,False
1589,1,0,1,0,0,0,2,1,1,5,28,0.11,0,92,1,1,14,2,5.03333333333333,0,0,0,0.950381679389313,0.0,1,False
1590,0,0,1,0,0,0,2,1,0,6,18,0.09,0,82,1,1,12,2,2.11111111111111,0,0,0,0.950892857142857,1.0,1,False
1591,0,0,1,0,0,0,1,1,0,0,15,0.3,0,0,2,0,10,2,0.466666666666667,0,0,0,0.817073170731707,1.0,0,False
1592,2,0,1,0,0,0,3,1,0,1,10,0.08,0,83,2,0,13,2,5.41666666666667,3,2,0,1.0,0.0,0,False
1593,2,0,1,0,0,0,2,1,0,1,11,0.07,0,84,2,0,10,2,5.23076923076923,3,2,0,0.972972972972973,0.0,1,False
1594,0,0,1,0,0,0,1,1,0,5,11,0.33,0,81,1,0,0,1,2.09090909090909,1,1,0,1.0,0.0,0,False
1595,0,0,1,0,0,0,1,1,0,6,13,0.29,0,84,1,0,0,1,2.30769230769231,1,1,0,1.0,0.0,0,False
1596,0,0,1,0,0,0,1,2,0,10,23,0.22,0,85,1,0,0,1,3.21739130434783,1,1,0,1.0,0.0,0,False
1597,0,0,1,0,2,0,1,1,2,0,2,0.62,0,0,7,0,2,1,0.5,0,2,0,1.0,1.0,0,False
1598,0,0,1,0,2,0,1,1,1,0,2,0.95,0,0,6,0,2,1,0.666666666666667,0,2,0,1.0,0.0,0,False
1599,0,0,1,0,2,0,1,1,2,0,2,0.55,1,0,7,0,4,1,0.5,0,2,0,1.0,1.0,0,False
1600,0,0,1,0,1,0,2,1,0,3,8,0.26,1,50,2,0,3,1,1.625,1,1,0,1.0,0.0,0,False
1601,0,3,1,0,0,1,3,2,5,1,4,0.17,1,72,3,1,0,2,2.33333333333333,1,1,0,1.0,0.0,0,False
1602,0,0,4,0,0,1,5,1,3,1,8,0.16,0,72,3,1,0,1,2.27272727272727,1,1,0,1.0,0.0,0,False
1603,0,0,1,0,1,0,2,1,0,3,8,0.22,1,50,2,0,5,1,1.625,1,1,0,1.0,0.0,0,False
1604,0,0,3,0,0,2,6,1,2,0,0,0.2,2,0,4,0,0,1,2.0,0,1,0,1.0,0.0,0,False
1605,0,0,1,0,0,1,7,2,6,0,2,0.1,3,0,5,0,0,2,2.375,0,1,0,1.0,0.0,0,False
1606,0,0,1,0,0,2,1,1,3,1,4,0.23,0,57,4,1,0,1,2.28571428571429,1,1,0,1.0,0.0,0,False
1607,1,0,1,0,0,1,3,1,1,1,6,0.17,1,62,3,0,0,1,2.125,1,1,0,1.0,0.0,0,False
1608,0,0,1,0,1,0,2,1,0,3,8,0.26,1,50,2,0,3,1,1.625,1,1,0,1.0,0.0,0,False
1609,1,0,1,0,0,2,7,2,8,1,5,0.12,2,76,4,0,0,2,2.28571428571429,1,1,0,1.0,0.0,0,False
1610,0,0,1,0,0,0,14,1,4,0,1,0.06,4,0,4,0,0,1,2.2,1,1,0,1.0,0.0,0,False
1611,0,0,1,0,1,0,2,1,0,2,6,0.3,1,33,2,0,3,1,1.66666666666667,1,1,0,1.0,0.0,0,False
1612,1,0,1,0,0,0,4,2,17,5,12,0.05,1,90,3,2,0,2,2.23333333333333,0,0,0,1.0,0.0,0,False
1613,1,0,1,0,0,0,4,1,3,1,3,0.14,1,57,3,0,1,1,2.14285714285714,1,1,0,1.0,0.0,0,False
1614,0,0,1,0,0,0,1,1,6,9,22,0.15,0,87,2,4,0,1,3.67857142857143,0,0,0,0.995689655172414,0.0,1,False
1615,0,0,2,0,0,0,2,1,2,3,14,0.24,0,89,1,2,0,1,5.75,1,1,0,1.0,0.0,0,False
1616,0,0,1,0,0,0,1,1,8,8,20,0.15,0,88,2,1,0,1,1.42857142857143,0,0,0,0.9957805907173,0.0,1,False
1617,0,0,1,0,0,0,1,1,0,7,8,0.6,0,87,1,0,0,1,2.25,2,2,0,1.0,0.0,0,False
1618,0,0,1,5,0,0,2,1,0,0,4,0.69,1,70,2,0,1,1,3.5,3,2,0,0.622448979591837,0.0,1,False
1619,0,0,1,0,1,0,1,2,10,14,16,0.17,0,92,1,4,2,2,3.84615384615385,0,1,0,0.808035714285714,1.0,1,False
1620,0,0,1,0,1,0,3,1,2,0,4,0.35,1,0,2,0,0,2,2.33333333333333,1,1,0,0.814814814814815,0.0,0,False
1621,0,0,1,0,1,0,2,2,5,3,10,0.18,0,78,2,2,1,2,2.2,1,1,0,0.829787234042553,1.0,1,False
1622,0,0,1,0,1,0,2,1,1,1,7,0.37,0,37,3,0,1,1,2.0,0,1,0,0.797619047619048,1.0,0,False
1623,2,0,2,1,0,0,2,1,0,1,2,0.31,0,50,1,0,2,2,2.75,1,3,1,1.0,0.0,0,False
1624,0,0,3,0,0,0,3,1,0,1,2,0.43,0,0,1,0,2,2,2.0,1,2,0,1.0,0.0,0,False
1625,1,3,2,0,1,2,4,4,2,21,6,0.21,2,76,2,2,5,2,5.33333333333333,1,1,0,0.53168044077135,0.0,0,False
1626,0,0,1,0,1,0,6,1,1,5,3,0.25,1,75,2,0,0,2,5.25,2,5,1,0.738805970149254,0.0,0,False
1627,0,0,1,0,1,0,1,1,1,0,1,1.12,1,0,3,0,0,1,1.0,1,1,0,0.651162790697674,0.0,0,False
1628,1,0,1,0,2,0,4,1,3,4,2,0.29,1,70,2,1,0,1,4.66666666666667,1,1,0,0.666666666666667,0.0,0,False
1629,0,0,1,0,0,0,2,1,4,11,0,0.44,0,77,1,2,4,1,4.75,2,2,0,0.679012345679012,0.0,0,False
1630,1,0,1,3,1,0,2,1,0,0,1,0.65,2,50,1,0,0,1,2.5,0,1,0,0.524590163934426,0.0,0,False
1631,0,0,1,1,0,0,1,1,2,1,4,0.68,0,66,3,0,1,1,1.33333333333333,0,0,0,0.485294117647059,0.0,0,False
